,Molecule,Score,admet_smiles
3155,EOS91417,-7.479,CC(C(=O)NC1CCN(Cc2ccncc2)CC1)N1CCSCC1
3156,EOS91418,-7.155,Cc1ccc(C(=O)NC[C@@H](C2CCCCC2)N(C)C)c(=O)[nH]1
3157,EOS89379,-6.556,CN(C)CCCOc1ccc(CNC2=NCCCN2)cc1
3158,EOS91424,-7.348,O=C(CCc1cncc(F)c1)NCc1ncccc1O
3159,EOS89381,-7.554,COCc1cccc(CNC(=O)NC(C)c2nncn2C)c1
3160,EOS89382,-7.292,CCN1CCN([C@@H](C)CNC(=O)Nc2ccc(OC)nc2)CC1
3161,EOS91201,-7.826,CC(C)(COCc1ccccc1)C(=O)N1CCc2cc[nH]c(=O)c2C1
3162,EOS91206,-7.522,COc1cc2c(cc1OC)CN(C(C(N)=O)c1ccccc1)CC2
3163,EOS89386,-7.678,COC1CCN(C(O)c2cc(O)n(-c3ccccc3F)c2)CC1
3164,EOS91447,-6.356,CC(C)N(CC(N)=O)CC(=O)N(C)Cc1ccc(Br)o1
3165,EOS91218,-7.707,COc1cccc([C@H](CNC(=O)Nc2ccc(C)cc2)N(C)C)c1
3166,EOS91219,-7.173,COCCn1nc(C(=O)NC[C@H](C)N2CCOCC2)ccc1=O
3167,EOS91448,-6.322,COCC[C@H](C)NC(=O)Nc1ccc(C(=O)NC2CC2)cc1
3168,EOS91452,-11.696,O=C(N=c1cccc[nH]1)NC1CCCCNC1=O
3169,EOS91455,-7.739,COc1ccc(NC(=O)C2CCCN2Cc2nnsc2Cl)cc1
3170,EOS89389,-7.493,COc1ccc(CNC(=O)NC[C@H]2CCS(=O)(=O)C2)cc1OC
3171,EOS91467,-6.956,Cc1cc(=NC(O)c2cc(O)n(CC(C)C)c2)n(C)[nH]1
3172,EOS91611,-6.754,CCCn1nc(C(=O)NCc2csc(Br)c2)ccc1=O
3173,EOS91480,-7.167,O=C(NCc1ccccn1)NC[C@H]1CCS(=O)(=O)C1
3174,EOS89399,-7.464,C[C@H]1CN(Cc2ccc(C(N)=O)cc2)CCN1Cc1nccn1C
3175,EOS91618,-8.186,NC(=O)N1CCCC(C(=O)NCc2ccc3c(c2)OCCO3)C1
3176,EOS91620,-7.791,Cc1cc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)[nH]n1
3177,EOS91487,-7.851,COc1c(C)cnc(CN2CCCCC2C(=O)N2CCOCC2)c1C
3178,EOS91494,-7.574,O=C(NCc1ccc2c(c1)OCO2)N1CCC[C@H](O)C1
3179,EOS91640,-7.142,O=C(NC[C@@H](c1cccs1)N1CCCC1)N1CCC(O)CC1
3180,EOS91499,-7.155,CC(C)Oc1ccccc1[C@H](C)NC(O)c1ccc(=O)n(C)n1
3181,EOS91510,-6.326,O=C(NCc1ccco1)NC[C@H]1CCOC1
3182,EOS91515,-7.769,CC(=O)N[C@@H](CC(=O)N1CCN(Cc2cccnc2)CC1)c1cccs1
3183,EOS91525,-7.744,CC(=O)N[C@@H](CC(=O)NCC(C)(C)N1CCOCC1)c1ccc(Cl)cc1
3184,EOS91656,-7.654,CC(C)[C@H](CNC(=O)c1ccc(=O)[nH]n1)N1CCOCC1
3185,EOS91532,-6.564,NC(=NO)c1ccnc(N2CCCCC2)c1
3186,EOS91540,-8.302,Cc1cc(C)c(CCNC(=O)N2CCOC(C(N)=O)C2)c(C)c1
3187,EOS91673,-6.486,CCN(CC(N)=O)[C@H]1CCSc2ccc(Br)cc21
3188,EOS91549,-8.002,CCOCc1cccc(CNC(=O)NCc2c(C)cc(C)[nH]c2=O)c1
3189,EOS91681,-8.204,CCCNC(=O)CNC(=O)C1c2ccccc2Oc2ccccc21
3190,EOS91974,-7.461,Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)NC(C)C)c1C
3191,EOS91690,-7.659,CC1CN(CCOC(c2ccccc2)c2ccccc2)CCC1=O
3192,EOS91695,-7.964,Cc1ccc(C(CNC(=O)NCc2cc[nH]n2)N2CCOCC2)o1
3193,EOS91696,-7.884,COc1ccccc1CNC(=O)N1CCCC(c2nncn2C)C1
3194,EOS91589,-8.702,O=C(c1ccc(-n2cccc2)cc1)N1CCN(C(=O)c2ccccc2O)CC1
3195,EOS91983,-6.719,C#CCCN1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1
3196,EOS91595,-7.987,CCn1cc(C2CCN(C(C(N)=O)c3ccccc3)CC2)cn1
3197,EOS91718,-7.436,COCCn1c(SCC(=O)NC(=O)NCc2ccccc2)nc(C)c1C
3198,EOS91598,-7.97,CNC(=O)C1CCCCN1C(=O)Cn1c(=O)n(C)c2ccccc21
3199,EOS91727,-6.868,CCN(CCN(C)CC(F)(F)F)C(O)c1cc(O)n(CCc2ccccc2)c1
3200,EOS91728,-7.235,CC(NC(=O)c1ccccc1Br)C(=O)N1CCOCC1
3201,EOS91730,-8.106,Cc1ccc2[nH]c(CNC(=O)C3COCCN3CC3CCC3)nc2c1
3202,EOS91735,-8.33,CC(NC(=O)N1CCN(Cc2cccnc2)CC1)c1nncn1C
3203,EOS92340,-8.214,NC(=O)C1CCN(C(=O)NC[C@@H](c2ccco2)N2CCCCC2)CC1
3204,EOS91738,-7.48,O=C(c1cncc(Br)c1)N1CCN2CCCC[C@H]2C1
3205,EOS91743,-7.43,COc1cc(OC)c(C(=O)N2CCC(n3cccc3)CC2)cc1OC
3206,EOS92347,-12.728,O=c1n(Cc2nnc3n2CCCCC3)c(O)c2n1CCCC2
3207,EOS92350,-7.983,COc1ccc(C[C@H](CO)CNC(=O)c2cccc(C(F)(F)F)c2)cc1O
3208,EOS91747,-6.653,Cc1ccc(SCCNC(=O)CN2CCCCC2=O)cc1
3209,EOS92351,-7.442,CC(C)CNC(=O)C(C)n1cnc2c1c(=O)n(C)c(=O)n2C
3210,EOS92373,-7.879,CC(=O)N1CCC(NC(=O)CN[C@@H](C)C2(N3CCOCC3)CCCC2)CC1
3211,EOS91775,-8.172,O=C(c1cnc(CC2CC2)s1)N1CCC2(CC1)C[C@H](O)CNC2=O
3212,EOS92388,-7.73,CCCOc1nc2ccccc2cc1C(=O)N1CC[C@H](O)C(C)(C)C1
3213,EOS92008,-8.745,CC1(c2ccccc2C(=O)N2CCO[C@]3(CCS(=O)(=O)C3)C2)CC1
3214,EOS92400,-7.837,Cn1c(=O)c2c(ncn2CC(=O)N(CCc2cccs2)Cc2cccs2)n(C)c1=O
3215,EOS91812,-11.935,COCC(=O)N1CCCCC[C@H]1C1CCN(Cc2cc(=O)n(C)c(=O)n2C)CC1
3216,EOS91823,-8.286,COc1ccc(CC(=O)NCC2(O)CCC(F)(F)CC2)c(C)c1
3217,EOS92018,-8.301,O=C(NCc1ccc(C(F)(F)F)cc1)NCc1ccccn1
3218,EOS92439,-10.909,CC(C)(C)NC(=O)CN1CCCN(CC(=O)N2CCC[C@H]2c2cccs2)CC1
3219,EOS91843,-7.847,CCN(CC)CCOc1ccccc1NC(=O)N1CCCC(c2nncn2C2CC2)C1
3220,EOS92024,-6.792,C[C@H](N(C)C(=O)NCC1CCS(=O)(=O)CC1)C1(C)CC1
3221,EOS92447,-7.854,Cc1cc(C(=O)N2CCN(C3CCCN(c4cc(C)nn4C)C3=O)CC2)[nH]n1
3222,EOS92448,-7.538,CN(C)C[C@H]1COC2(CCCC2)CN1C(=O)CNC(=O)CC1CCCCC1
3223,EOS91846,-6.741,CC(C)(C)NC(=O)N1CCC(NC(=O)CCOC2CCOCC2)CC1
3224,EOS91847,-6.942,COc1cc(=NCc2cc(OC)c(OC)c(OC)c2)[nH]cn1
3225,EOS92458,-6.938,COCCC(=O)NCc1ccc(OCc2ccccc2)c(OC)c1
3226,EOS91857,-6.902,CCNC(=O)CN(C)C(=O)Cc1nc(-c2ccccc2)oc1C
3227,EOS91861,-6.877,CCOc1cccc(Cl)c1CN1CC(N2CCNC2=O)C1
3228,EOS92463,-7.786,O=C(N[C@@H](c1ccccc1)[C@H](O)c1ccccc1)N[C@H]1[C@@H]2CNC[C@@H]21
3229,EOS91877,-6.986,CC(C)c1ccc2c(c1)CCCN2C(=O)CC[C@H](C)N
3230,EOS92485,-8.076,CC1(C)C[C@H](N(Cc2ccccc2)C(=O)C2CCOCC2)C(C)(C)O1
3231,EOS91890,-6.462,CN1CCCC1C(=O)NC1(CO)CCOCC1
3232,EOS92497,-6.034,COc1cc(CO)c(OCC2CCC2)c(CO)c1
3233,EOS92511,-7.262,C[C@@H](c1ccccc1)N(Cc1cc(=O)n(C)c(=O)n1C)CC1CC1
3234,EOS92046,-7.529,COc1ccc([C@H](CNC(=O)C2=CCCCC2)N2CCOCC2)cc1
3235,EOS91918,-6.809,CN(C)c1cc(CNC(=O)NC[C@H]2CCOC2)ccn1
3236,EOS91919,-8.652,COc1ccccc1C(=O)NCC(=O)N1Cc2ccccc2CC1C(N)=O
3237,EOS91921,-6.921,CSC[C@H]1CCCN1CC(=O)Nc1ccc(C(C)=O)cc1
3238,EOS92528,-7.85,CC(C)(C(=O)Nc1cccc(-c2cn[nH]c2)c1)N1CCOCC1
3239,EOS92530,-7.582,Cn1cccc1[C@@H]1COCCN1Cc1cc(=O)n2[nH]ccc2n1
3240,EOS92551,-8.774,Cc1cc(C(=O)N2CCCC2C(N)=O)nc2c1c(=O)n(C)c(=O)n2C
3241,EOS92559,-10.924,O=C(NCCN1CCCOCC1)NC[C@H]1CCN(CC(F)(F)F)C1
3242,EOS92062,-7.704,CN(Cc1cn(CC(N)=O)nn1)C[C@]1(O)CCc2ccccc21
3243,EOS92697,-7.765,COc1ccc(CN(C)C(=O)Cn2c(C)cc3ccccc32)cc1O
3244,EOS92699,-6.972,COC1(C(=O)c2cccc(C(F)(F)F)c2)CCC1
3245,EOS92565,-6.474,Cc1cccc(OCC(=O)NC[C@H]2CCCO2)c1
3246,EOS92068,-7.925,COc1ccccc1-n1cc(C(O)NC2CCCCC2)cc1O
3247,EOS92719,-7.208,CC(C)NC(=O)CN1CCCC[C@@H]1Cc1ccc(O)cc1
3248,EOS92721,-7.663,COc1cc2cc(C(=O)N3CCN(C)CC3)[nH]c2cc1OC
3249,EOS92724,-10.777,O=C(CN1CCOc2ccccc2[C@@H]1CO)NCC1CCC1
3250,EOS92593,-8.015,NC(=O)C1CCN(c2nnnn2-c2ccccc2)CC1
3251,EOS92600,-7.768,CCc1n[nH]c(C2CN(C(=O)CCc3ccccn3)CCO2)n1
3252,EOS92743,-6.734,CCN(CC)c1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cn1
3253,EOS92605,-7.949,Cc1cc(C)n(CCCNC(=O)CCC2Cc3ccccc3NC2=O)n1
3254,EOS92606,-6.729,CCOCc1ccc(CNC(=O)CN2CCN(C)C[C@@H]2C)cc1
3255,EOS92078,-5.871,NC(=O)CN(Cc1ccco1)Cc1cc(Br)cs1
3256,EOS92610,-7.264,CC(C)Oc1ccc(CNC(=O)NC[C@H]2CCS(=O)(=O)C2)cn1
3257,EOS92753,-6.67,C[C@@H](CNC(=O)c1ccc(Br)s1)N1CCOCC1
3258,EOS92757,-7.465,O=C(NCc1ccc(N2CCOCC2)nc1)C1CC=CCC1
3259,EOS92761,-6.581,CC1(C)CN(C(=O)CCOCC(F)(F)C(F)(F)F)CCO1
3260,EOS92082,-7.391,C[C@@H](CNC(=O)NCc1cccnc1N(C)C)N1CCOCC1
3261,EOS92772,-8.965,CC(=O)NCC1CCN(C(=O)N[C@H]2CCOc3ccccc32)CC1
3262,EOS92776,-6.154,CCS(=O)(=O)NC1CCN(C(C)(C)C)CC1
3263,EOS92635,-7.803,Cc1ccc(O)c(C(=O)NC[C@H](C)N(C)c2ccccc2)c1
3264,EOS92087,-6.652,CN(Cc1cccc(F)c1)C(=O)NCCc1cccs1
3265,EOS92639,-7.744,Cc1cc(C)n2nc(C(=O)NCCN3CCC[C@H](C)C3)nc2n1
3266,EOS92782,-7.598,Cc1ccc(C(C)C)cc1OC(C)C(=O)N1CCNC(=O)C1
3267,EOS92641,-6.925,Cc1ccc(CNC(=O)NC[C@@H](c2ccsc2)N(C)C)n1C
3268,EOS92789,-7.413,CN(C)C(C)(C)CNC(=O)N1CCCC(c2nc3ccccc3o2)C1
3269,EOS92791,-7.602,CC[C@H](O)CN1CCN(C(=O)c2cn3cccnc3n2)CC1
3270,EOS92092,-7.139,O=C(NCc1ccc(N2CCOCC2)nc1)NC[C@H]1CCOC1
3271,EOS92654,-6.606,Cc1c([C@H](C)NC(=O)NCCCN2CCCCC2)cnn1C
3272,EOS92093,-6.989,CC(C)Oc1ncccc1CNC(=O)NC[C@H]1CCOC1
3273,EOS92656,-6.795,CN(C(=O)c1cc(Br)c[nH]1)[C@H]1CCS(=O)(=O)C1
3274,EOS92663,-7.654,COc1cccc(CC(C(=O)NCC(C)(C)CN(C)C)n2nnnc2C)c1
3275,EOS92672,-11.263,COc1cc(C#N)ccc1OCC(=O)NC1CCCCNC1=O
3276,EOS92099,-7.241,CC(=O)NCCCCCC(=O)N1CCO[C@H](c2ccccc2)C1
3277,EOS92684,-7.141,CN(C(=O)c1cccc(I)c1)[C@H]1CCS(=O)(=O)C1
3278,EOS92839,-7.172,CCN(CC)Cc1ccc(C(=O)NC(C)c2nnc3n2CCC3)o1
3279,EOS92840,-7.234,CC(=O)c1ccc(NC(=O)NC[C@@H](C(C)C)N2CCCC2)cc1
3280,EOS92848,-7.305,COCc1cccc(NC(=O)CN(C)[C@H]2CCS(=O)(=O)C2)c1
3281,EOS93066,-6.984,C[C@H](O)CN1CCC(CNCc2cccc(C(=O)N(C)C)c2)CC1
3282,EOS93076,-7.123,CCC1C(=O)NCCN1c1ccnc(C(C)(C)C)n1
3283,EOS92861,-6.891,CC(C)[C@H](CNC(=O)NC1(CCO)CCC1)c1cccnc1
3284,EOS93079,-6.645,COc1c(CNCCC(=O)N(C)C2CCN(C)CC2)c(C)nn1C
3285,EOS93089,-8.134,Cn1nc(C(=O)N(CC(=O)Nc2ccccc2)Cc2ccco2)ccc1=O
3286,EOS92875,-7.48,OCCN1CCN(Cc2nn(-c3ccccc3)c3c2CCC3)CC1
3287,EOS92879,-8.124,COCCn1nc(C(=O)NCc2ccccc2-c2ccc(CN(C)C)cc2)ccc1=O
3288,EOS92888,-11.022,Cn1cc(CCCN2CCCC2c2nnc3n2CCCCC3)cn1
3289,EOS93103,-7.114,Cc1cc(NCc2ccnn2C)ccc1C(F)(F)F
3290,EOS92892,-6.558,CCN(CC)CCNC(=O)N1CCC(N(C)S(C)(=O)=O)CC1
3291,EOS93105,-9.022,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CC(=O)c1ccccc1
3292,EOS93108,-7.624,Cc1cc(N2CCC(N(C)C(=O)CN(C)C(C)C)CC2)nc(C)n1
3293,EOS92898,-7.277,CC[C@H](O)CN1CCN(C(=O)c2cc(Cl)c(Cl)n2C)CC1
3294,EOS92119,-6.196,CCN(CCNC(=O)c1ccc(OC)c(OC)c1OC)C1CC1
3295,EOS93117,-7.935,O=C(N[C@H]1CCS(=O)(=O)C1)N(Cc1ccc(O)cc1)CC1CC1
3296,EOS92906,-7.271,CN(Cc1ccc(Cl)s1)C(=O)CCNC(=O)Nc1ccccc1
3297,EOS93122,-8.116,C[C@H](O)CN1CCN(C(=O)Cc2ccc3c(c2)OCCO3)CC1
3298,EOS92122,-7.444,CCN(CC(=O)NCc1cccs1)C(=O)c1cn2c(C)cccc2n1
3299,EOS93138,-7.312,CCn1c(CN2CCOC[C@@H]2CC(N)=O)nc2ccccc21
3300,EOS93145,-7.068,CC[C@H](O)CN1CCN(C(=O)c2cc3c(s2)CCOC3)CC1
3301,EOS93148,-5.801,CCOc1c(OC)cc(CN)cc1OC
3302,EOS93149,-10.967,CCNC(=O)C(C)(C)CN[C@@H](C)c1ccc2c(c1)OCCCO2
3303,EOS93151,-8.206,Cc1nccc(N2CCN(C(=O)NC[C@@H]3CC=CCC3)CC2)n1
3304,EOS93156,-5.862,COCCCN1CC[C@H](c2ccccc2)C1
3305,EOS93158,-7.01,CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)N(C)CC2
3306,EOS92945,-5.834,CC(C)(C)CCN1CCN(CCO)CC1
3307,EOS93165,-6.989,C[C@@H](c1ccsc1)N1CCN(Cc2nncn2C)CC1
3308,EOS92952,-7.24,Cn1c(C(C)(C)NC(=O)C2CCOC2)nc2ccccc21
3309,EOS92956,-5.408,C[C@H](CO)N(CCCC#N)Cc1ccccc1
3310,EOS93174,-7.33,CCc1[nH]c(=O)n(CC2(c3ccccc3Br)CC2)c1O
3311,EOS93179,-7.832,CN(C)c1cc(CNC(=O)NCC2(O)CCOCC2)ccn1
3312,EOS92969,-6.236,COc1ccccc1OCCN1CCCC1
3313,EOS93180,-6.231,CN(CC1CCCCC1)C(=O)C1CCCO1
3314,EOS92970,-8.261,O=C(Cn1ccc(=O)c2ccccc21)NC[C@H]1CN(C2CC2)CCO1
3315,EOS92971,-8.236,CN(C(=O)CNC(=O)c1cccc(F)c1)[C@H]1CCCc2c1cnn2C
3316,EOS92142,-7.603,Cc1ccc(CC(C)C(=O)NCCN2CCS(=O)(=O)CC2)cc1
3317,EOS93191,-6.063,CCOCC(=O)N[C@H]1CC(C)(C)OC1(C)C
3318,EOS92143,-7.543,CCC1(CNC(=O)C2COc3ccccc3C2)CCC1
3319,EOS93194,-6.148,CCN1CCO[C@@H](CNCc2ccccn2)C1
3320,EOS93195,-6.925,COc1ccc(OC(C)C)c(NC2CCN(C(=O)C(C)(C)C)CC2)c1
3321,EOS92145,-6.331,c1c[nH]c(CNCC2CCCn3ccnc32)n1
3322,EOS92147,-6.85,CC(=O)NC[C@H]1CCCN(C(=O)C2(C#N)CCCC2)C1
3323,EOS92994,-6.536,COc1cc(F)c([C@H](C)N2CCC(N(C)C)CC2)cc1OC
3324,EOS93206,-8.385,CCN1CC(C(=O)NCc2cc3c([nH]c2=O)CCC3)[C@H](c2cn(C)cn2)C1
3325,EOS92998,-6.374,O=C(c1cccc(F)c1)N1CCSCC1
3326,EOS93213,-5.294,COCCCN(CCO)c1ncc(C)s1
3327,EOS93220,-7.766,C[C@]1(C(=O)N2CC(Oc3nccs3)C2)CCC(=O)NC1
3328,EOS93013,-6.471,CC[C@H](O)CN1CCN(C(=O)c2ccco2)CC1
3329,EOS93014,-7.891,C[C@](O)(CN)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
3330,EOS93231,-6.719,O=C(C[C@@H]1C=CCC1)NCCc1cccc(O)c1
3331,EOS93240,-7.523,CC(C)Cn1cc(C(O)NC2(c3ncon3)CCCC2)cc1O
3332,EOS93039,-7.009,O=C(NC(C1CCC1)C1CCC1)C1CCS(=O)(=O)C1
3333,EOS93248,-6.711,O=C(CCOC1CCOCC1)N[C@@H]1[C@H]2COC[C@H]21
3334,EOS93252,-6.936,CN(Cc1ccc(O)cc1)C(=O)C1COCCN1CC(F)F
3335,EOS93253,-6.327,CCC(CC)n1cc(C(O)N2CC(CO)C2)cc1O
3336,EOS93257,-7.651,O=C(Cc1ccccc1)C(O)NC1(c2ncccn2)CCOCC1
3337,EOS92166,-8.477,CC(C)c1nc2c(n1C)CCN(C(=O)NCc1cc(F)cc3c1OCOC3)C2
3338,EOS92167,-7.681,CNC(=O)c1ccccc1N(C)C(=O)c1c2c(nn1C)CCC2
3339,EOS93272,-6.67,CNC(=O)C1CCCN1C(=O)CCS(=O)(=O)N(C)C
3340,EOS93434,-8.115,Cc1cc(OCC(=O)NC(C)C(=O)N2CCCCC2)c(C)c(C)n1
3341,EOS93275,-7.006,O=C1NCCC1CCSc1ccc2c(c1)CCC2
3342,EOS92173,-11.302,COc1ccc(CNC(=O)CN2CCNCCC23CCOCC3)cc1
3343,EOS92177,-10.625,C[C@]1(F)CNCCN(C(=O)CCNC(=O)c2ccco2)C1
3344,EOS92180,-7.796,CC(=O)N1CCC(NC(=O)NC[C@@H](c2ccco2)N(C)C)CC1
3345,EOS93310,-6.1,CCN(CC)CCN(CC(C)C)C(=O)Cn1ccccc1=O
3346,EOS93311,-7.249,CCCC(=O)N1CCC(C(=O)NCCn2ccnc2)CC1
3347,EOS93313,-7.052,COc1cc(CNc2ccc(CCO)cc2)ccc1C
3348,EOS93474,-7.202,CN(CC(=O)N1CCCC(c2nncn2C)C1)Cc1ccccc1
3349,EOS93317,-7.031,O=C(NC[C@@H](c1cccs1)N1CCCC1)N1CCOCC1
3350,EOS93324,-6.159,CCn1cnnc1CNC(=O)C1CCCO1
3351,EOS93490,-6.587,COc1cccc(CNCC2CCN(C[C@H](C)O)CC2)c1
3352,EOS93342,-7.145,O=C(NCC(F)(F)CO)C(O)(c1ccccc1)c1ccccc1
3353,EOS93503,-6.143,CN1CCO[C@@H](CNCc2ccc(Br)cc2)C1
3354,EOS93352,-6.49,COCCNC(=O)N1CCC(Cc2ccc(OC)cc2)CC1
3355,EOS93514,-6.693,CC1(C)CCCN1CCNC(=O)Cc1cncs1
3356,EOS93357,-7.122,COc1cccc(CNCC2CCN(C[C@H](C)O)CC2)c1OC
3357,EOS93358,-7.255,CC(C)N(CCNC(O)c1cc(O)n(C)c1-c1cccnc1)C1CC1
3358,EOS93521,-7.481,COc1ccc([C@@H](NC(=O)c2cccn(C)c2=O)C2CC2)cc1
3359,EOS93379,-11.186,CCC1C(=O)NCCCN1Cc1nc(C(C)(C)N)no1
3360,EOS93541,-8.376,O=C(NCc1nnc2n1CCOC2)[C@]1(c2ccccc2)CCCO1
3361,EOS92209,-7.053,CN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1ccccc1Br
3362,EOS93547,-7.413,COc1ccc(C(=O)NC[C@@H](c2cccs2)N2CCOCC2)cc1OC
3363,EOS93551,-5.539,CC[C@@H](CC#N)NC(=O)c1cc(Br)cn1C
3364,EOS93554,-6.992,CCN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1ccccc1
3365,EOS93400,-6.304,COC1([C@H](C)NC(=O)C2CC(=O)C2)CCC1
3366,EOS93402,-7.815,Cc1ccc(C(=O)N2CCCC(c3nc(C)cs3)C2)nn1
3367,EOS93415,-7.05,Cc1ccccc1C[C@H](CO)CNC(=O)Cc1ncc[nH]1
3368,EOS93419,-7.331,Cn1cc(C(=O)NC2CCC(C)(C)CC2)[nH]c1=O
3369,EOS93579,-6.88,CC(C)(CCO)NC(=O)CNC(=O)c1ccc(F)cc1
3370,EOS93424,-6.223,CCOC[C@H]1CCCN(C(=O)CS(=O)(=O)NC)C1
3371,EOS93586,-7.238,COCC(=O)N[C@@H]1CN(C(=O)CCC2(C)CC2)C[C@H]1c1ccnn1C
3372,EOS92222,-7.49,COc1ncc(C)cc1NC(=O)N(C)[C@H]1CNC[C@@H]1O
3373,EOS93603,-7.089,Cc1ncc(CN(C)C(=O)C2CCCN2CC(F)(F)F)s1
3374,EOS93800,-6.304,CC(Sc1ccccn1)C(=O)NC1CCCC1
3375,EOS93809,-6.149,CN(C)C(=O)N[C@@H]1COC[C@@H]1NC(=O)N(C)C
3376,EOS93607,-6.854,Cc1ccncc1CNC(=O)NC[C@H]1CCOC1
3377,EOS93609,-6.52,CCC(CC)(CNC(=O)C1(C)CCN(C)CC1)OC
3378,EOS93815,-6.435,CCCN1CCC(N(C)C(=O)NCc2ccn(CC)n2)CC1
3379,EOS93821,-7.26,COCC[C@]1(C(=O)N2CCN(Cc3ccncc3)CC2)CCNC1
3380,EOS93619,-7.116,O=C(CCc1c[nH]nn1)NCC(c1cccs1)N1CCOCC1
3381,EOS93824,-7.13,CC(C)(CO)NC[C@@H](O)Cc1ccc2ccccc2c1
3382,EOS93627,-6.928,CCCCC(C)C(=O)NCc1c[nH]c(COC)nc1=N
3383,EOS93834,-6.868,CN(CCN(C)C1CC1)C(=O)CC(c1ccccc1)c1ncc[nH]1
3384,EOS93835,-7.412,O[C@H]1CCc2nn(Cc3c(F)cccc3Cl)cc2C1
3385,EOS93635,-7.246,COc1cccc(CNC(=O)C(CO)NC(=O)c2ccccc2)c1OC
3386,EOS93640,-6.386,Cc1csc(C(C)(C)NC(=O)CCC(C)(C)C)n1
3387,EOS93643,-6.83,Cc1cc(CCC(=O)N(C)[C@H]2CCNC2)ccc1Br
3388,EOS93645,-6.036,Cc1ocnc1CNC(=O)C(C)(C)N(C)C
3389,EOS93655,-6.868,CCc1cccc(NC(=O)CN2CC[C@H](CO)C2)c1
3390,EOS93658,-6.797,Cn1c(O)cc(C(O)NCCC(C)(F)F)c1-c1cccnc1
3391,EOS93663,-5.911,CC(C)[C@@H]1CN(C)CCN1CCOC(C)(C)C
3392,EOS93665,-6.321,COc1ccc(CCOc2cc(C)n(C)n2)cc1
3393,EOS93873,-8.331,CCn1ccnc1C1OCCC[C@@H]1NC(=O)NCCc1ccc2c(c1)CCO2
3394,EOS93674,-6.84,CNC(O)c1cc(O)n(-c2ccc(OC)c(OC)c2)c1
3395,EOS92243,-7.831,COc1ncccc1CNC(=O)NC[C@@H](C(C)C)N1CCOCC1
3396,EOS93881,-7.249,CCC(=O)c1ccc(OC[C@@H](O)Cn2c(O)cn(C)c2=O)cc1
3397,EOS93884,-7.645,CCN(CC)C(=O)CCC(=O)N1CC2(CCC2)[C@H]1c1ccccc1
3398,EOS93892,-7.646,CN(CCCN1C(=O)NC(C)(C)C1=O)[C@H]1CCc2ccccc21
3399,EOS93686,-7.248,COc1ncccc1NC(O)c1cc(O)n(C(C)C)c1
3400,EOS92247,-8.637,Cn1ccnc1[C@](O)(CC(=O)N1CCc2ccccc2C1)C(F)(F)F
3401,EOS92248,-10.927,Cc1[nH]nc(C(=O)N2CCC[C@H](C)CC2)c1Br
3402,EOS93900,-8.118,COc1cc(C(=O)N2CCCC(c3cc[nH]n3)C2)cc(Cl)c1OC
3403,EOS93696,-6.767,Cc1cc(C(=O)NCCc2ccc(Cl)s2)[nH]n1
3404,EOS93904,-8.119,O=C(NCc1cccnc1)NC1CCN(C(=O)c2ccccc2O)CC1
3405,EOS93905,-7.221,COc1ccccc1[C@H](C)NC(O)c1ccc(=O)n(C)n1
3406,EOS93704,-7.402,COc1ncnc2c1CN(C(C)C(=O)NCc1cccs1)CC2
3407,EOS93711,-7.568,Cc1ccc(S(=O)(=O)NC[C@H]2CCCN(CC(N)=O)C2)cc1
3408,EOS93921,-7.142,CCN1CCN([C@@H](C)CNC(=O)c2cnc(C)cn2)CC1
3409,EOS93922,-8.267,CCc1c(C(=O)N2CCC(C(N)=O)C2)nnn1-c1cccc(Cl)c1
3410,EOS93930,-7.493,COc1ccc(C(=O)N2CCCC(c3nc(C)cs3)C2)cc1OC
3411,EOS93935,-7.655,CC[C@H]1CN(C(=O)CCN2C(=O)NC3(CCCC3)C2=O)CCS1
3412,EOS93939,-7.243,Cc1ccsc1C(=O)NCC(C)C(=O)NCCCc1c[nH]nc1C
3413,EOS93734,-8.212,CC(=O)NC1(C(=O)N2CCCC(c3nccs3)C2)CCCC1
3414,EOS93940,-6.99,Cc1ccc(CNC(=O)N[C@@H](C)CN2CCOCC2)n1C
3415,EOS93943,-7.691,O=C(NCCN1C(=O)CCCC1=O)c1cncc(Br)c1
3416,EOS93946,-6.236,Cc1csc(CNC(=O)NCC2CCOC2)n1
3417,EOS92267,-7.772,CC(=O)N[C@H]1CCCN(C(=O)NCc2ccc3c(c2)OCO3)C1
3418,EOS93754,-7.692,CNC(=O)CCNC(=O)CCN1C(=O)C(C)Oc2ccccc21
3419,EOS93969,-7.007,Cc1csc(C2CCCN(C(=O)c3c[nH]cn3)C2)n1
3420,EOS93768,-7.348,CCc1csc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)n1
3421,EOS93983,-6.793,CCCc1sc(C(=O)NC2(C)CCN(C)CC2)cc1CC
3422,EOS93778,-4.835,Cc1ccc(I)nn1
