,Molecule,Score,admet_smiles
1045,EOS9039,-6.652,COc1ccc(C(=O)NC(C)C(=O)NC2CCCC2)c(OC)c1
1046,EOS9041,-6.941,CN(C)C(=O)C1CCCN(C(=O)c2ccco2)C1
1047,EOS9045,-8.328,Cc1ccc(-n2cc(C(O)N3CCN(CC(=O)N4CCOCC4)CC3)cc2O)cc1
1048,EOS9049,-7.235,CCN(C)CCNC(=O)N[C@@H](C)c1cccc(N2CCCC2=O)c1
1049,EOS9051,-7.348,CN(Cc1ccccc1F)C(=O)c1ccc(O)cc1
1050,EOS9262,-7.576,COc1cc(CNC(=O)C(C)C)ccc1OCc1ccccc1
1051,EOS9267,-7.683,CCOc1ccnc(N2CCN(C(=O)C[C@@H]3C=CCC3)CC2)n1
1052,EOS9069,-8.062,Cc1ccccc1C(C)(C)CNC(=O)N[C@H]1CCS(=O)(=O)C1
1053,EOS9076,-7.227,Cn1cc(C(O)Nc2ccccc2Sc2nccn2C)cc1O
1054,EOS9081,-6.886,Cc1ccc([C@H](CNC(=O)CCn2c(O)ccc2O)N(C)C)cc1
1055,EOS9296,-6.322,CC[C@H](C)N(C)CCNC(=O)Cn1cnc2c(cnn2C)c1=O
1056,EOS9299,-7.561,CCc1cccc(NC(=O)N2CCCC(C(=O)N3CCOCC3)C2)c1
1057,EOS9095,-7.29,O=C1NCCN(Cc2csnn2)C1CC1CCCCC1
1058,EOS9100,-9.287,Cc1c(O)n(Cc2nnc3n(C)c(=O)c4ccccc4n23)c(=O)n1-c1ccc(F)cc1
1059,EOS9311,-7.557,Cn1cnnc1C1CCCN(C(=O)NCc2ccco2)C1
1060,EOS9114,-7.429,CCOc1ccccc1CNC(=O)NCc1cn2c(n1)CCCC2
1061,EOS9333,-6.995,CN(CC(N)=O)Cc1csc(COc2ccc(F)cc2)n1
1062,EOS9131,-7.798,Cc1nc2cc(Cl)ccc2cc1C(=O)NCC(=O)NC(C)C
1063,EOS9133,-6.878,CC(C)[C@H](C)NC(=O)CCCN1C(=O)c2ccccc2C1=O
1064,EOS9338,-7.984,O=C(Cn1ncc2ccccc2c1=O)NC[C@H]1CCOC1
1065,EOS9137,-7.613,COc1ccc(CCNC(=O)N2CCCC(C(N)=O)C2)cc1OC
1066,EOS9346,-8.251,CC(=O)NCC1CCN(C(=O)NC[C@H]2Cc3ccccc3O2)CC1
1067,EOS9348,-7.343,COc1ncccc1CNC(=O)NC[C@H]1CCS(=O)(=O)C1
1068,EOS9147,-7.367,COc1cc(C)ccc1OC(C)C(=O)NCC1CCCCC1
1069,EOS6312,-7.791,Cn1c(=O)c2c(ncn2CC(=O)NCCCCOc2ccccc2)n(C)c1=O
1070,EOS9148,-7.134,Oc1cc(C(O)NCCSC(F)(F)F)cn1-c1ccccc1
1071,EOS9165,-7.306,CCC(CC)NC(=O)Cn1c(O)c(C)n(-c2ccccc2)c1=O
1072,EOS9167,-7.993,C[C@H](NC(=O)NCC(=O)NC(C)(C)C)c1ccc(NC(=O)C2CC2)cc1
1073,EOS9168,-6.827,CC(C)Cn1cc(C(O)N=c2cccc[nH]2)cc1O
1074,EOS9198,-12.071,Cn1cnc([C@@H]2CNCC2C(=O)N2CCOc3ccc(O)cc3C2)c1
1075,EOS9200,-7.248,CCCC(C(=O)NCC(C)(C)N1CCOCC1)c1ccccc1
1076,EOS9202,-7.678,CCOC1CCN(C(O)c2cc(O)n(-c3ccc(C)c(F)c3)c2)CC1
1077,EOS9387,-6.755,CNC(=O)COc1ccc(C(=O)NCCc2ccns2)cc1OC
1078,EOS9396,-7.263,CC(C)C1(C(=O)N[C@@H]2CC(=O)N(C)[C@H]2c2ccnn2C)COC1
1079,EOS9403,-8.633,CCOc1ccccc1C(=O)N1CCn2c(nnc2-c2ccccc2)C1
1080,EOS9408,-5.754,CCCCNC(=O)COc1ccc(Br)cc1Cl
1081,EOS9421,-13.048,Cc1cccc([C@@H](O)CNC(=O)c2ccc3c(c2)C(=O)NCCO3)c1
1082,EOS9424,-7.167,CC(C)c1ccc(C(=O)N2CCC[C@H](C)C2)cc1
1083,EOS9210,-10.411,CC(OC1CCCCCC1)C(=O)NCc1nc[nH]n1
1084,EOS9218,-6.341,CCC(CC)C(=O)N1CCC(NS(=O)(=O)C[C@H](C)C2CC2)CC1
1085,EOS9224,-7.144,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
1086,EOS9616,-7.371,CC(=O)N[C@H]1CCCN(C(=O)NCCc2ccccc2)C1
1087,EOS9434,-7.387,CCCCNC(=O)N(C)Cc1nnc2n1C[C@@H](C(F)(F)F)CC2
1088,EOS9436,-7.019,Cc1nc(Cn2c(O)c3n(c2=O)CCCC3)cs1
1089,EOS9439,-8.204,Cc1ccc(C(C)(C)CNC(=O)N[C@H]2CCS(=O)(=O)C2)cc1
1090,EOS9442,-7.909,COc1cc(C)nc(N2CCN(C(=O)C3CCOC3)CC2)n1
1091,EOS9240,-7.479,CCOc1cccc(C(=O)NC[C@H](C)N2CCN(C)CC2)c1
1092,EOS9241,-6.892,COCc1cccc(CNC(=O)CNc2ccccc2C(C)=O)c1
1093,EOS9449,-11.214,CC(C(=O)N1CCN(c2ccc(=O)[nH]n2)CC1)N1CCCCCC1
1094,EOS9243,-8.423,O=C(C1CC=CCC1)N1CCC(N=c2cccn[nH]2)CC1
1095,EOS9623,-6.427,CNS(=O)(=O)CC(=O)N(Cc1sccc1C)C(C)C
1096,EOS9464,-7.626,C[C@@H](CNC(=O)c1ccc(O)cc1O)N1CCOCC1
1097,EOS9471,-7.121,Cc1csc(Cn2c(O)c3n(c2=O)CCCC3)n1
1098,EOS9480,-7.757,CN(C)[C@@H](CNC(=O)c1ccc(NC(=O)C2CC2)s1)c1ccccc1
1099,EOS10002,-7.054,Cn1cnnc1CNC(=O)COc1ccc(Br)cc1
1100,EOS9498,-7.878,CCS(=O)(=O)N(C)C1CCN(C(=O)c2cc(C)cc(C)c2)CC1
1101,EOS9635,-7.016,C[C@H](NC(=O)NCC1CCS(=O)(=O)CC1)c1cccs1
1102,EOS9507,-5.095,CCc1n[nH]c(CC)c1I
1103,EOS9511,-7.206,CC(NC(=O)N1CCC(CC#N)CC1)c1ncc(Br)cn1
1104,EOS10035,-8.132,Cc1nn(C)c2[nH]c(C(=O)NCC3OCCN(C)C3c3ccccc3)cc(=O)c12
1105,EOS9523,-8.108,COc1ccc(CNC(=O)Cn2c(=O)n(C)c3ccccc32)cc1OC
1106,EOS10042,-7.024,CCN1CCN(C(=O)Nc2ccc(C(=O)NCC(C)C)cc2)[C@@H](C)C1
1107,EOS10044,-6.668,CCC(C)(C)N(C)Cc1nc2ncc(Br)cn2n1
1108,EOS9542,-8.375,Cc1nnc2ccc(C(=O)N3CCN(C[C@H](O)C(C)(C)C)CC3)cn12
1109,EOS9548,-6.553,COC(C(=O)NCC1(N2CCCCC2)CCOCC1)C1CC1
1110,EOS10066,-7.246,CC(C)C(N)C(=O)N1CCN(CCOc2ccccc2)CC1
1111,EOS9553,-6.168,CON(CCC(=O)NC(N)=O)Cc1ccc(C)o1
1112,EOS9554,-7.699,O=C(C[C@H]1CCS(=O)(=O)C1)Nc1ccc2[nH]nnc2c1
1113,EOS9558,-7.337,CC1N=CC(NC(=O)c2ccc3nncn3c2)CN1
1114,EOS10080,-6.949,CN1C(=O)N[C@@H]2CN(C(=O)NC3CCC3)CC[C@@H]21
1115,EOS9567,-7.773,CC(C)c1nnc2n1C[C@@H](NC(=O)c1cccn1C)CC2
1116,EOS10087,-7.366,CCc1c(C(=O)N[C@H]2c3ccccc3C[C@H]2O)ccn1C
1117,EOS10094,-6.536,O[C@@H](CN1CCC(c2cc[nH]n2)CC1)C(F)(F)F
1118,EOS9576,-7.952,CC(NC(=O)Cn1ccc(=O)c2sccc21)C(=O)N1CCCCC1
1119,EOS10103,-6.403,CCOc1ccc(OCCCC(=O)N2CCNC(=O)C2)cc1
1120,EOS9601,-8.138,CCN1CCCC1CNC(=O)c1cc(=O)[nH]c2ccccc12
1121,EOS9602,-8.259,Cc1ccc(C(=O)NCC2CC2)cc1NC(=O)NCC(F)F
1122,EOS10121,-6.507,CCOC[C@@H](O)Cn1nnc2cc(Cl)c(Cl)cc21
1123,EOS10125,-7.878,COc1ccc([C@@H]2CCCN2C(=O)Cn2nc(C)cc2C)c(OC)c1
1124,EOS10128,-7.207,CC(C)NC(=O)c1cccc(Cn2c(O)cn(C(C)C)c2=O)c1
1125,EOS9671,-7.808,CC(C)NC(=O)CNC(=O)CC1Sc2ccc(Cl)cc2NC1=O
1126,EOS10354,-7.43,CCN(CC)[C@@H](CNC(=O)Cc1cc2ccccc2[nH]c1=O)c1ccsc1
1127,EOS10357,-6.911,CC(C)Cn1cc(C(O)N=c2ccc(Cl)c[nH]2)cc1O
1128,EOS10152,-6.801,Cc1ccc([C@H](CNC(=O)c2ccsc2)N2CCOCC2)o1
1129,EOS10365,-7.341,CCCOc1ccc(CNC(=O)NC(C)c2nncn2C)cc1OC
1130,EOS10368,-7.89,CN(C)C(=O)c1ccc(Cl)cc1NCC(=O)N[C@H]1CCS(=O)(=O)C1
1131,EOS10165,-6.741,CCN(CC)c1ccc(CNC(=O)NC(C)c2nncn2C)cn1
1132,EOS10376,-7.146,CC(=O)c1c[nH]c(C(=O)NC[C@H](C)N2CCOCC2)c1
1133,EOS10167,-8.294,COc1ccc(C)cc1CN(C)C(=O)c1cnc2c(c1)c(=O)n(C)c(=O)n2C
1134,EOS10168,-8.045,CC(=O)NC1CN(C(=O)N[C@@H](C)CC(C)(C)c2ccccc2)C1
1135,EOS10173,-7.538,CCOc1ccc(OC[C@@H](O)CN2C(=O)CC(C)(CC)CC2=O)cc1
1136,EOS10391,-7.307,CC[C@@](C)(CNC(=O)c1ccc(C)nc1)N1CCOCC1
1137,EOS10402,-7.885,Cc1nc2ccccc2n(Cc2cccc(F)c2)c1=O
1138,EOS10198,-7.429,Cc1ccc(-n2cc(C(O)N3CCN(CC(=O)C(C)(C)C)CC3)cc2O)cc1
1139,EOS10202,-7.621,Cc1n[nH]c(C2CN(C(=O)c3cc(Cl)c[nH]3)CCO2)n1
1140,EOS9688,-7.087,NC(=O)C1CCCN(C(=O)Cn2cc(Br)cn2)C1
1141,EOS10203,-7.818,CC[C@H](O)CN1CCN(C(=O)c2ccc3nnc(C)n3c2)CC1
1142,EOS10204,-7.777,Cc1cccc(C(=O)NC(C)C(=O)NCc2ncc[nH]2)c1
1143,EOS10419,-7.304,Cc1[nH]ncc1C(=O)NC[C@H](O)c1ccc(C(C)(C)C)cc1
1144,EOS10213,-7.352,Cc1n[nH]c(C2CN(C(=O)C3CC=CC3)CCO2)n1
1145,EOS9692,-7.474,CCC(CC)[C@H](CNC(=O)c1ccc(OC)c(OC)c1)N1CCOCC1
1146,EOS10218,-8.2,Cc1n[nH]c(C2CN(Cc3ccc(OC(C)C)cc3)CCO2)n1
1147,EOS10428,-7.152,COc1cccc(C[C@H](C)NC(=O)NCc2ccn(C)c2)c1
1148,EOS10226,-7.822,COc1cc(CNC(=O)CNC(N)=O)ccc1OCc1ccccc1
1149,EOS10438,-8.142,CC(C)C[C@@H](CNC(=O)c1ccc(Cl)cc1N1CCCC1=O)N1CCOCC1
1150,EOS10239,-6.26,CCn1cnnc1CNC(=O)NCC(C)(C)SC
1151,EOS10445,-8.098,O=C(CCC1Cc2ccccc2NC1=O)NCc1cccnc1
1152,EOS10448,-6.652,C[C@H](NC(=O)NCC1CC1)c1ccc(Br)cc1
1153,EOS10453,-7.003,O=C(CCOc1ccc(Cl)cc1)N1CCN(CCO)CC1
1154,EOS10246,-7.731,Cc1n[nH]c(C2CN(C(=O)c3cc(Br)c[nH]3)CCO2)n1
1155,EOS9701,-12.055,O=C(c1cc(Cl)c2c(c1)OCCCO2)N1CCN(CCO)CC1
1156,EOS10252,-7.878,O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCN(CCO)CC1
1157,EOS9703,-6.125,CCOCCCNC(=O)c1ccc(C)c(N)c1
1158,EOS10258,-6.974,CCC(N)(CC)CNS(=O)(=O)c1cc2c(cc1C)OCO2
1159,EOS10265,-7.279,CCCOc1ccc(CN(CCC)C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1OC
1160,EOS9710,-7.64,COCCN1CCN(C(C)c2nc(=O)c3ccccc3[nH]2)CC1
1161,EOS9711,-7.31,Cc1ccc(CN(C)C(=O)NCc2nnc3ccccn23)s1
1162,EOS10285,-7.678,Cc1cc(Cl)ccc1OCC(=O)NC[C@@H](c1cccs1)N1CCOCC1
1163,EOS10288,-7.155,Cn1c(C(=O)N(CCC#N)Cc2ccco2)cc2ccccc21
1164,EOS10495,-8.159,Cn1c(=O)cc(C(O)N2CCC3(CC2)OCCO3)c2ccccc21
1165,EOS10498,-6.134,CC(C)(C)CCN1CCOCC1C(N)=O
1166,EOS10500,-6.735,COc1ccc(CCNC(=O)CN2CCN(C[C@H](C)O)CC2)cc1
1167,EOS10507,-6.729,CN(C)c1ncccc1CNC(=O)NC[C@@H](c1ccsc1)N(C)C
1168,EOS10510,-7.072,C[C@@H](CNC(=O)c1cccc(N(C)C)c1)N1CCCC1
1169,EOS10304,-8.779,CC(=O)NCCNC(=O)N1CCCC(c2nc3ccccc3[nH]2)C1
1170,EOS9718,-7.026,COc1ccc([C@@H](N)Cc2ccccc2C)cc1OC
1171,EOS10313,-7.43,O=C(COc1ccccc1)NCc1ccc(N2CCOCC2)nc1
1172,EOS10523,-8.107,COc1ncnc2c1CN(C[C@H](O)COc1cccc(C)c1)CC2
1173,EOS10534,-7.654,CN(Cc1ccc2c(c1)OCO2)C(=O)NC1CCN(CC(N)=O)CC1
1174,EOS10535,-8.381,O=C(NC[C@H]1CCCS1(=O)=O)C1(c2ccccc2)CCNCC1
1175,EOS10336,-6.784,C[C@@H](CNC(=O)Cn1ccc(C(F)(F)F)n1)N1CCOCC1
1176,EOS10342,-7.281,O=C1C(NC(=O)C2(O)CCC2)CN1c1ccccc1
1177,EOS10553,-8.214,Cn1c(=O)c2c(ncn2CC(=O)c2ccccc2)n(C)c1=O
1178,EOS10554,-7.868,Cc1c(C)n2c3c(=O)n(CCCc4ccccc4)c(=O)n(C)c3nc2n1CCCO
1179,EOS10567,-7.039,CCC(CC)[C@H](CNC(=O)c1ccccc1Br)N1CCOCC1
1180,EOS9735,-8.251,O=C(CNC(=O)c1ccc(F)cc1)N[C@H]1CCCC12OCCO2
1181,EOS10742,-7.705,NC(=O)C1CCCCN1Cc1nnnn1-c1ccccc1
1182,EOS10750,-7.702,CCCC(=O)N1CCn2c(Cc3cccc(Br)c3)nnc2C1
1183,EOS10752,-8.663,Cn1cc(NC(=O)N[C@H]2CC23CCCCC3)c(=O)n(C)c1=O
1184,EOS10598,-7.615,CCN(CC)C(=O)CCC(=O)NCc1cc(=O)c2ccccc2[nH]1
1185,EOS10599,-6.647,CN(C)c1cc(CNC(=O)C[C@@H]2C=CCC2)ccn1
1186,EOS10603,-6.619,CCOc1cccc(CCNC(=O)c2cccn2C)n1
1187,EOS10609,-7.207,CCOc1ccccc1NCC(=O)N(C)[C@H]1CCS(=O)(=O)C1
1188,EOS10612,-8.149,CC(C)CCCNC(=O)N1CCCC(c2nnc3ccccn23)C1
1189,EOS10614,-5.943,CC(C)(C)SCC(=O)NC1CCOC1=O
1190,EOS10774,-7.243,C[C@@H](CNC(=O)Nc1ccc(N(C)C)nc1)N1CCOCC1
1191,EOS10775,-5.96,C[C@@H](CNC(=O)Cn1cccn1)N1CCOCC1
1192,EOS10784,-7.395,Cc1ccc(-n2cc(C(O)NC(C)(C)C)cc2O)cc1
1193,EOS10789,-7.483,CN1CCN(c2ccccc2NC(=O)N[C@@H](CCO)C(C)(C)C)CC1
1194,EOS9755,-7.084,CN1CCC(NC(=O)N=c2cccc(N(C)C)[nH]2)CC1
1195,EOS10799,-7.605,COc1ccc(CNC(=O)N2CC[C@H](Cc3cnn(C)c3)C2)cc1C
1196,EOS10644,-8.206,CCOc1cc(C(=O)N2CCCC(c3cc(C)[nH]n3)C2)ccc1C
1197,EOS10810,-7.364,Cc1cc(C2CCCN(C(=O)c3cc(Br)c[nH]3)C2)[nH]n1
1198,EOS9760,-7.433,Cn1ccnc1C(O)C1CCN(Cc2cnn(C(C)(C)C)c2)CC1
1199,EOS10657,-10.785,CNC(=O)NCC(=O)N1CC[C@H](C)N(Cc2ccccc2)CC1
1200,EOS10658,-10.732,COc1ccc(C(=O)N2CCCN(C(=O)C(C)(C)OC)CC2)cc1
1201,EOS10814,-7.676,Cn1[nH]c(C(C)(C)C)cc1=NC(=O)N1CCC(C(N)=O)CC1
1202,EOS10659,-8.04,CN(C[C@]1(O)CCN(Cc2ccccc2)C1)C(=O)c1ccon1
1203,EOS10836,-8.108,C[C@H](O)c1ccc(CNC(=O)c2cn(C3CCNCC3)nn2)cc1
1204,EOS10838,-7.775,O=C(NCc1ccccc1CN1CCOCC1)N1CCC[C@H](O)C1
1205,EOS10839,-5.889,N#CCCN(CC1CC1)C(O)c1ccc(O)[nH]1
1206,EOS10684,-8.051,NCCNC(=O)C1CCCN(C(=O)c2[nH]nc3ccccc23)C1
1207,EOS10843,-7.676,COc1ccccc1CNC(=O)NC(C)C(=O)N1CCCCC1
1208,EOS10844,-6.948,COC[C@H](NC(=O)N1CCOC2(CCCC2)C1)C1CC1
1209,EOS10690,-6.526,Cc1[nH]ncc1CNc1ccccc1OCCC(N)=O
1210,EOS10698,-7.131,CNC(=O)c1cccc(=NCCNC(=O)C2CCCCC2)[nH]1
1211,EOS10703,-6.092,Cc1ccc(CC(=O)N(CCC#N)CC(C)(C)C)s1
1212,EOS10707,-8.149,CO[C@@](C)(C(=O)N1CCN(Cc2ccccn2)CC1)c1ccccc1
1213,EOS10866,-7.033,CC(C)NC(=O)CN(C)Cc1nc(C(C)C)cc(N(C)CC(=O)NC(C)C)n1
1214,EOS10867,-8.162,Cc1cccc(C(C)(C)CNC(=O)NC(C)c2nncn2C)c1
1215,EOS10869,-8.412,C[C@H]1CN(CCCN2C(=O)c3ccccc3C2=O)CC(C)(C)O1
1216,EOS9780,-6.834,CCn1cc(Br)cc1C(=O)N1CCN(C[C@H](C)O)CC1
1217,EOS11087,-6.229,CN(C)C(=O)CCN1CCC[C@H]1c1ccsc1
1218,EOS10881,-10.255,CN(CCCOc1ccccc1)C[C@@H]1CCNC(=O)CC1
1219,EOS10884,-6.242,Cn1nccc1CCN(CCO)Cc1cc(Br)cs1
1220,EOS11092,-8.162,COc1cc(CN(C)C(=O)Cn2ccc(=O)c3ccccc32)ccc1O
1221,EOS11093,-6.459,Cc1cnc(CCNC(=O)[C@]23C[C@H]2CCN3)s1
1222,EOS11100,-8.241,O=C(Cn1c(O)c2n(c1=O)CCC2)c1c[nH]c(C(=O)N2CCCC2)c1
1223,EOS9786,-8.998,Cn1c(CN2C(=O)C[C@]3(CCc4ccccc43)C2=O)cc(=O)n(C)c1=O
1224,EOS11112,-6.398,O=C(N[C@H](C1CCC1)C1CC1)c1c[nH]nn1
1225,EOS11114,-10.601,CN(CCc1cnccn1)C[C@H]1CN(Cc2ccccc2)CCCO1
1226,EOS11118,-8.27,C[C@]1(CNC(=O)NCC2CS(=O)(=O)C2)CCCc2ccccc21
1227,EOS9793,-7.963,O=C(NCC1NCCN1CC(F)(F)F)Nc1ccc[nH]c1=O
1228,EOS10927,-8.503,CCCCn1c(=O)n(C)c(=O)c2c(CC(=O)NCc3ccc(C)cc3)c(O)[nH]c21
1229,EOS9795,-7.552,O=C(NC1CCC2(CC1)OCCO2)N[C@H](CO)Cc1ccccc1
1230,EOS11137,-7.552,COCCC1(CNC(=O)N2CCNC(=O)C2c2cccc(C)c2)CC1
1231,EOS10934,-6.058,CC(=O)NCC(=O)N1CCO[C@@H](C)C1
1232,EOS11139,-7.595,CN1CCO[C@@H](CNCc2cc(Cl)c3c(c2)OCCO3)C1
1233,EOS10936,-7.894,CNC(=O)CCN1CCCC(c2n[nH]c(-c3ccccc3)n2)C1
1234,EOS10939,-8.505,O=C(NCc1nc2cccnc2[nH]1)C1CCCCN1Cc1ccccc1
1235,EOS11146,-7.518,CN1CCC(N(Cc2ccccc2)C(=O)c2ccnnc2)CC1
1236,EOS10942,-8.041,COc1cccc(CN2CCCCC2C(=O)N2CCOCC2)c1OC
1237,EOS10945,-7.831,Cc1c(Br)cc(C(=O)N[C@H]2CC23CCOCC3)c(=O)n1C
1238,EOS11153,-7.394,CC(=O)Nc1cccc(NC(=O)CNC[C@H]2CCCO2)c1
1239,EOS10954,-6.968,CN(C(=O)NC1CCN(Cc2ccncc2)CC1)[C@H]1CCSC1
1240,EOS9800,-7.018,O=C1NCCCC1N1CCC2(CCCC2)CC1
1241,EOS11166,-7.054,CC(=O)NC(C(=O)Nc1ccc(C#N)cc1)C1CCCC1
1242,EOS11167,-6.39,CN(C)S(=O)(=O)CC(=O)NC1(C)CCOCC1
1243,EOS10964,-6.157,CN(C)c1ncc(CN2CC(C(C)(C)O)C2)s1
1244,EOS10978,-7.913,Cn1cc(CN2CC[C@H](CSc3ccccc3)C2)c(=O)n(C)c1=O
1245,EOS11191,-8.628,Cc1nc2c([nH]1)CC(C(=O)NC1(c3nn[nH]n3)CCCC1)CC2
1246,EOS11193,-8.211,CN1C(=O)N[C@@H]2CN(C(=O)c3ccc(CN4CCCCC4)o3)CC[C@@H]21
1247,EOS11197,-7.118,CCCCC(CC)C(=O)N(C)Cc1nnc2c(=O)n(C)ccn12
1248,EOS11004,-7.868,Cc1nn(C(C)C)c(C)c1CN1CCC(C(O)c2nccn2C)CC1
1249,EOS11206,-8.02,Cn1nccc1[C@@H](O)CNC(=O)C1(c2cccnc2)CC2(CCC2)C1
1250,EOS11012,-7.106,CN(C[C@H]1CCS(=O)(=O)C1)C(=O)CC(C1CCC1)C1CCC1
1251,EOS11216,-12.272,COc1ccc2c(c1)OC(C)(C)CN(C(=O)NC[C@@H]1CNC(=O)C1)C2
1252,EOS11019,-6.626,CCN1CCN(CC(=O)NC(C)(C)C)C(C)(C)C1=O
1253,EOS11225,-8.001,CN(Cc1ccccc1)C1CN(C(=O)N[C@H]2CC23CCNCC3)C1
1254,EOS11227,-7.741,C[C@H]1CS(=O)(=O)C[C@H]1NC(=O)N[C@@H]1C[C@H]1c1ccccc1
1255,EOS11228,-8.493,Cn1cc(O)n(CC(=O)N2C[C@H](c3ccccc3)C3(CCC3)C2)c1=O
1256,EOS11030,-6.492,CC(C)c1nnc(CN[C@](C)(C(N)=O)C(C)C)s1
1257,EOS11037,-11.287,CC(=O)N[C@@H]1CN(C(=O)NCC2(C)CCCCCC2)C[C@H]1c1ccnn1C
1258,EOS9815,-7.246,COCc1cccc(NC(=O)C2COCCN2CC(F)(F)F)c1
1259,EOS11250,-6.221,CCN(Cc1cnc2ccccn12)C(C)(C)CO
1260,EOS11045,-7.115,CC1(C)CCC[C@H](CNC(=O)CS(=O)(=O)C2CC2)C1
1261,EOS11259,-13.209,O=C(N[C@H]1CCc2[nH]cnc2C1)c1ccc2c(c1)C(=O)NCCO2
1262,EOS11266,-7.344,CC(C)C[C@@H](CNC(=O)c1cc(F)ccc1Br)N1CCOCC1
1263,EOS11055,-7.452,COc1cc2c(cc1OC)CN(C(=O)CN(C)[C@@H](C)c1ccccc1)CC2
1264,EOS11269,-7.818,CCc1cccc(NC(=O)CN2CCCC(C(=O)NC)C2)c1
1265,EOS11056,-7.672,CNC(=O)C(C)NC(=O)N[C@H]1CCO[C@@H]1c1ccnn1C(C)C
1266,EOS11274,-7.084,CC(=O)NCCNC(=O)CN1CCC[C@H]1c1c(C)nn(C)c1C
1267,EOS11061,-7.234,Cc1cccc(CN(CCO)C(=O)c2cnn(C)c2Cl)c1
1268,EOS11281,-7.994,CC(NC(=O)c1ccccc1)C(=O)N1CCC(N2CCCNC2=O)CC1
1269,EOS11294,-8.779,Cn1c(CNC(=O)C2COCCN2C2CCCC2)nnc1C1CCC1
1270,EOS11299,-8.159,Cn1[nH]c(C(C)(C)C)cc1=NC(=O)CN1CCCC(c2cc[nH]n2)C1
1271,EOS11301,-7.068,C[C@H]1CCCN(C(=O)N2CCc3sccc3C2)C1
1272,EOS11302,-8.505,O=C(C1CCCc2[nH]nnc21)N1CCN(Cc2ccon2)CC1
1273,EOS11303,-7.354,Cc1cc2ncc(C(=O)N[C@H]3C[C@@H](N4CCCC4)C3)c(C)n2n1
1274,EOS11309,-6.932,COCc1ccccc1CNC(=O)c1cc(C)oc1C
1275,EOS11312,-6.436,CN(CC(=O)NC[C@H]1CCCO1)Cc1cc(Br)cn1C
1276,EOS11464,-7.158,COc1cccc(CN(C)C(=O)CCC(=O)c2ccc(C)s2)c1OC
1277,EOS9843,-6.728,Cc1cc(C)n(C[C@@H](C)CNC(=O)CCC(=O)c2cccs2)n1
1278,EOS9846,-8.062,Cc1cc(C(=O)N2CCC([C@H](O)c3ccccc3)CC2)c(C)s1
1279,EOS11323,-7.527,CC(C(=O)N1CC2(CNC(=O)O2)C1)c1cccc(F)c1
1280,EOS11327,-11.343,COc1cc(C(=O)N2CCOC[C@@H](C3CCC3)C2)cc(C)n1
1281,EOS11330,-6.674,CC(C)N(C)C(O)c1cc(O)n(C)c1-c1cccnc1
1282,EOS9850,-6.702,Cc1ccn(Cc2ccccc2C)c(=O)c1
1283,EOS11341,-6.709,CN(CCCNC(=O)CSc1nncn1C)c1ccccc1
1284,EOS11511,-6.366,CCOCCN1CCN(C(=O)C(C)(C)CCOC)C[C@@H]1C
1285,EOS11515,-6.558,Cc1ccccc1OCCN(C)C(=O)C1CCNC1
1286,EOS11517,-12.264,C[C@]1(C(=O)N2CCCc3occc3C2)CCC(=O)NC1
1287,EOS11356,-8.18,CCCN(C1CCN(C(=O)c2ccccc2)CC1)C(O)c1coc(=O)[nH]1
1288,EOS11358,-6.19,CN(CCCN(C)C(=O)c1cc(Cl)cn1C)Cc1ccncc1
1289,EOS11359,-7.009,C[C@H](O)CN1CCN(C(=O)NCCc2ccccc2)CC1
1290,EOS11360,-7.247,O=C1CC(C(=O)N2CC[C@H](Oc3cncc(Br)c3)C2)C1
1291,EOS11528,-6.548,CNC1(CNC(=O)c2cccc(OC)c2)CCC1
1292,EOS11367,-6.77,CCc1ccc(CC(=O)N2CCC(OCCCN(C)C)CC2)nc1
1293,EOS11533,-6.693,COc1ccccc1C(=O)N(C)Cc1ccco1
1294,EOS11370,-6.303,CONC(=O)N1CCCC[C@@H]1CC(C)C
1295,EOS11541,-7.339,CCCC1(CCC)NC(=O)N(C[C@H](O)COc2c(C)cccc2C)C1=O
1296,EOS11381,-5.722,CC(C)N(CC(N)=O)C[C@H]1CCCN1C
1297,EOS11382,-7.039,C[C@H](O)C(C)(C)CNC(=O)COc1ccc(Oc2ccccn2)cc1
1298,EOS11383,-8.023,CC(C)c1ccccc1-n1ccnc1SCC(=O)N1CCN(CC(=O)NC(C)(C)C)CC1
1299,EOS9868,-7.557,C[C@@H]1CN(Cc2ccccc2OCC(=O)N(C)C)CC1C(N)=O
1300,EOS11391,-6.597,CN1CCO[C@@H](CNCc2cccc(Cl)c2)C1
1301,EOS11554,-7.891,N[C@H]1CCCN(C(=O)c2ccc(N3CCNC3=O)cc2)C1
1302,EOS11394,-6.788,CC(C)Cc1c(O)n(C(C2CCC2)C2CCC2)c(=O)n1C
1303,EOS11395,-6.163,CN1CCO[C@@H](CNCc2cncc(Br)c2)C1
1304,EOS11559,-8.185,CCc1ccc2c(CN3CCC[C@@]34CCNC4=O)cc(=O)oc2c1
1305,EOS11399,-7.148,CCC(C)(C)OCC(=O)N1CCCC(c2nnc3ccccn23)C1
