Molecule,Score
CC1(C(=O)NCCCc2ccccc2)CCCCC(=O)N1,-11.322
CC1(C(=O)NCc2cccc(F)c2)CCCCC(=O)N1,-11.803
Cc1ccc(CNC(=O)C2(C)CCCCC(=O)N2)cc1,-11.738
COc1ccc(OC)c(CNC(=O)C2(C)CCCCC(=O)N2)c1,-11.44
Cc1cccc(CNC(=O)C2(C)CCCCC(=O)N2)c1,-11.97
O=C(CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NC3CCCCC3)nc12)NC1CCCC1,-9.014
COc1ccc(CNC(=O)C2(C)CCCCC(=O)N2)cc1OC,-11.803
CC1(C(=O)NCc2ccccc2)CCCCC(=O)N1,-11.744
CCOc1cccc(CNC(=O)C2(C)CCCCC(=O)N2)c1,-11.393
CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NCCc3ccccc3)nc12,-9.128
CC(C)N1CCC(OCCCNC(=O)C2Cn3cccc3C(=O)N2C)CC1,-7.985
CCC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NC(C)CC)nnc12,-8.636
NC(=O)CSc1nnc2n(CCC(=O)NC3CCCC3)c(=O)c3ccccc3n12,-9.187
CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NC(C)C)nnc12,-8.654
Cc1ccc2c(c1)c(=O)n(CCC(=O)NC(C)C)c1nnc(SCC(N)=O)n21,-8.332
CC(C)CCNC(=O)CSc1nnc2n(CCC(=O)NC(C)C)c(=O)c3ccccc3n12,-7.671
CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NCC3CCCO3)nnc12,-8.642
COc1cc(C(=O)N2CCC(c3n[nH]c(=O)n3-c3ccccc3)CC2)cc(OC)c1OC,-8.715
CCNC(=O)N1CCC(CCOc2ccccc2OC)C1,-6.981
COc1ccccc1OCCC1CCN(C(=O)CC(C)C)C1,-6.807
Cn1ncc(N2CCCC(CC(=O)NCc3cccc(Cl)c3)C2)cc1=O,-8.71
CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2-c2ccccc2)CC1,-9.379
CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2Cc2ccccc2)CC1,-9.45
COc1ccc(CC(=O)N2CCC(c3nn(C)c(=O)n3Cc3ccccc3)CC2)cc1,-9.477
CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2CCc2ccccc2)CC1,-9.604
Cn1nc(C2CCN(C(=O)CCc3ccccc3)CC2)n(CCc2ccccc2)c1=O,-8.696
Cn1nc(C2CCN(C(=O)c3ccccc3)CC2)n(CCc2ccccc2)c1=O,-9.452
Cc1ccc(CC(=O)N2CCC(CC(=O)NCc3ccccc3)C2)cc1,-8.018
CCn1nccc1C(=O)NCC1CCCCC(=O)N1,-11.094
Cc1cc(C(=O)NCC2CCCCC(=O)N2)n(C)n1,-11.599
O=C1CCCCC(CNC(=O)c2ccsc2)N1,-10.817
O=C(CC1CCCC1)NCC1CCCCC(=O)N1,-10.948
CCOc1ccc2c(n1)CCN(C(=O)c1cccc(C)c1)C2,-8.046
CCOc1ccc2c(n1)CCN(C(=O)c1cccc(OC)c1)C2,-8.025
CCc1n[nH]c(CC2CCN(C(=O)c3ccccc3)CC2)n1,-8.11
CC(C)C(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1,-8.19
COCCOc1ccc2c(n1)CCN(C(=O)c1cccc(C)c1)C2,-8.248
COCCOc1ccc2c(n1)CCN(C(=O)c1ccc(OC)cc1)C2,-7.655
COCCOc1ccc2c(n1)CCN(C(=O)c1cccc(OC)c1)C2,-7.633
CCOC1CCOC2(CCN(C(=O)c3cccc(C)c3)CC2)C1,-8.733
CCC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1,-7.987
CCNC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1,-7.861
CCOC1CCOC2(CCN(C(=O)c3ccccc3OC)CC2)C1,-8.299
O=C(NCc1ccccc1)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1,-9.595
CCOC1CCOC2(CCN(C(=O)c3ccc(OC)cc3OC)CC2)C1,-8.043
CC(C)NC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1,-8.284
CCOC1CCOC2(CCN(C(=O)c3ccc(C)nc3)CC2)C1,-8.035
Cc1cccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)c1,-7.924
CCOC1CCOC2(CCN(C(=O)c3cccnc3)CC2)C1,-8.204
CCOC1CCOC2(CCN(C(=O)c3ccccc3)CC2)C1,-8.015
CCOC1CCOC2(CCN(C(=O)NCc3ccc(OC)cc3)CC2)C1,-8.508
Cc1ccsc1C(=O)N1CCC(OCCOc2ccccc2)CC1,-8.055
COc1cccc(CC(=O)NCC23CCCCC2=NC(=O)CC3)c1,-8.027
Cc1cccc(NC(=O)NCC23CCCC=C2N(C)C(=O)CC3)c1,-8.663
CN1C(=O)CCC2(CNC(=O)c3ccc(F)cc3)CCCC=C12,-8.228
COc1cccc(CCC(=O)NCC23CCCC=C2N(C)C(=O)CC3)c1,-8.215
COCCN1C(=O)CCC2(CNC(=O)c3ccc(F)cc3)CCCC=C12,-8.046
Cc1cnc(C(=O)NCC23CCCC=C2N(Cc2ccccc2)C(=O)CC3)cn1,-9.5
Cc1noc(C)c1Cc1ccc(C(=O)NCC23CCC=C2N(C)C(=O)CC3)o1,-9.221
CN1C(=O)CCC2(CNC(=O)CCc3nc4ccccc4[nH]3)CCC=C12,-9.144
COc1ccc(C(=O)NCC23CCC=C2N(C)C(=O)CC3)cn1,-8.501
Cc1cc(C)n(CCC(=O)NCC23CCC=C2N(CC2CC2)C(=O)CC3)n1,-8.74
COc1cccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)c1,-7.887
CC(C)c1ccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)cc1,-8.436
CCOc1cccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)c1,-7.979
COc1ccccc1CNC(=O)Cc1c2c(n(C)c1O)CCCC2,-7.725
Cn1c(O)c(CC(=O)NCc2ccc(Cl)cc2)c2c1CCCC2,-8.115
Cn1c(O)c(CC(=O)NCc2ccc(F)cc2)c2c1CCCC2,-7.924
Cn1c(O)c(CC(=O)NCc2cccc(F)c2)c2c1CCCC2,-8.478
Cc1ccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)cc1,-8.426
Cc1cccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)c1,-8.558
Cn1c(O)c(CC(=O)NCc2ccccc2)c2c1CCCC2,-8.198
COc1cccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)c1,-8.355
CCc1ccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)cc1,-7.991
CC(C)Oc1ccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)cc1,-8.037
CCOc1cccc(CNC(=O)Cc2c3c(n(C)c2O)CCCC3)c1,-8.218
COc1ccccc1CNC(=O)CC1CCCCN(C)C1=O,-11.225
Cc1ccc(CNC(=O)Cn2c(C)cc3nc4n(c(=O)c32)CCCC4)cc1,-9.079
Cc1cccc(NC(=O)CC2CCCCN(C)C2=O)c1,-11.035
COc1ccc(CNC(=O)Cn2c(C)cc3nc4n(c(=O)c32)CCCC4)cc1,-8.873
COc1cccc(CNC(=O)Cn2c(C)cc3nc4n(c(=O)c32)CCCC4)c1,-9.359
CN1CCCCC(CC(=O)NCc2ccc(Cl)cc2)C1=O,-11.414
CC(C)c1cccc(NC(=O)CC2CCCCN(C)C2=O)c1,-11.325
COc1ccc(CNC(=O)CC2CCCCN(C)C2=O)cc1,-10.981
COc1ccc(OC)c(CNC(=O)CC2CCCCN(C)C2=O)c1,-10.88
CN1CCCCC(CC(=O)NCc2ccccc2F)C1=O,-10.864
COc1cccc(CNC(=O)CC2CCCCN(C)C2=O)c1OC,-11.15
COc1ccc(CNC(=O)CC2CCCCN(C)C2=O)c(OC)c1,-10.772
CN1CCCCC(CC(=O)NCc2ccccc2)C1=O,-10.738
CCc1ccc(CNC(=O)CC2CCCCN(C)C2=O)cc1,-11.175
O=C(CCc1ccc2c(c1)CN(C(=O)C1CC1)CCO2)NCCCN1CCOCC1,-11.437
O=C(Cc1c(O)[nH]c2c1CCCC2)NCc1ccc(Cl)cc1,-7.893
CCn1cc(CN(C)C(=O)CCc2ccc3c(c2)CN(C(=O)NC(C)C)CCO3)c(C)n1,-11.288
O=C(Cc1c(O)[nH]c2c1CCCC2)NCc1cccc(F)c1,-7.899
Cc1nc(C)c(C(=O)N2CCOc3ccc(CCC(N)=O)cc3C2)s1,-12.368
COCCN1CCCCC(CC(=O)Nc2cc(OC)cc(OC)c2)C1=O,-10.514
COCCCNC(=O)N1CCOc2ccc(CCC(=O)NCC3CC3)cc2C1,-10.936
CCNC(=O)N1CCCC(Cn2c(C)cnc2COC)C1,-6.594
Cn1cccc1C(=O)N1CCOc2ccc(CCC(=O)N3CCCC3)cc2C1,-12.327
COc1ccc(C(=O)N2CCC3(CC2)C(=O)N(C(C)C)C3c2ccccc2)cn1,-8.724
CC(C)N1C(=O)C2(CCN(Cc3ccccc3)CC2)C1c1ccccc1,-8.628
COCCN1CCCCC(CC(=O)Nc2cccc(F)c2)C1=O,-10.476
COCCN1CCCCC(CC(=O)Nc2ccc(OC)c(OC)c2)C1=O,-10.788
CN1C(=O)c2cccn2CC1CNC(=O)c1ccccc1,-7.674
CN(C)CC(=O)N1CCC(N2C(=O)C3(CCCC3)C2c2ccccc2)CC1,-8.463
CNC(=O)N1CCC(C2CCN(C(=O)c3ccc(Br)cc3)C2)CC1,-8.152
CNC(=O)N1CCC(C2CCN(C(=O)c3cccc(C)c3)C2)CC1,-8.71
CNC(=O)N1CCC(C2CCN(C(=O)c3cccc(Br)c3)C2)CC1,-8.678
CNC(=O)N1CCC(C2CCN(C(=O)c3ccc(OC)nc3)C2)CC1,-8.098
Cc1cnc(C)n1C1CCN(C(=O)C(C)C)CC1,-6.688
CNC(=O)N1CCC(C2CCN(C(=O)c3ccc(OC)c(OC)c3)C2)CC1,-8.34
CNC(=O)N1CCC(C2CCN(C(=O)c3cc(OC)cc(OC)c3)C2)CC1,-8.371
CNC(=O)N1CCC(C2CCN(C(=O)C3(c4ccccc4)CC3)C2)CC1,-8.902
CNC(=O)C1C[C@H](Oc2ccccc2)CN1C(=O)C1(C)CCCCC1,-8.101
COc1ccc(CCC(=O)N2CC(CO)C3(CCNCC3)C2)cc1,-7.766
COCC1CN(C(C)=O)CC12CCN(Cc1ccccc1OC(C)C)CC2,-7.899
CCOc1ccc(CN2CCc3nn(C)c(=O)n3CC2)cc1OC,-11.488
Cc1nnc2n1CCC(NC(=O)c1ccoc1)CC2,-12.021
CN(C(=O)c1ccsc1)C1CCc2nn(C)c(=O)n2CC1,-11.719
COc1cccc(CNC(=O)N(C)C2CCc3nn(C)c(=O)n3CC2)c1,-12.448
CN(C)C[C@@H]1CN(Cc2ccccc2)C[C@H]1NC(=O)C1CCOCC1,-7.636
CCn1nccc1C(=O)N1CCC(Cc2ccc(CN(C)CCOC)cc2)CC1,-7.841
CCNC(=O)NC1(CC2CC2)CCN(C(=O)Nc2ccccc2)CC1,-7.762
COc1ccc(C(=O)N2CCC3(CC2)CC(CCO)CCO3)c(OC)n1,-8.232
Cc1cccc(C(=O)N2CCC3(CC2)CC(CCO)CCO3)c1,-8.65
COc1ccc(C(=O)N2CCC3(CC2)CC(CCO)CCO3)cc1,-8.342
COc1ccc(C(=O)N2CCC3(CC2)CC(CCO)CCO3)cn1,-8.683
O=C(c1ccccn1)N1CCC2(CC1)CC(CCO)CCO2,-8.126
COCCC1CCOC2(CCN(C(=O)c3ccc(OC)nc3OC)CC2)C1,-6.88
COCCC1CCOC2(CCN(C(=O)c3cccc(C)c3)CC2)C1,-8.02
COCCC1CCOC2(CCN(C(=O)c3ccc(OC)cc3)CC2)C1,-7.205
COCCC1CCOC2(CCN(C(=O)c3ccc(OC)cc3OC)CC2)C1,-7.68
COCCC1CCOC2(CCN(C(=O)c3ccc(C)nc3)CC2)C1,-8.079
COCCC1CCOC2(CCN(C(=O)c3ccc(OC)nc3)CC2)C1,-7.903
COCCC1CCOC2(CCN(C(=O)c3cccnc3C)CC2)C1,-8.037
COCCC1CCOC2(CCN(C(=O)c3ccccn3)CC2)C1,-7.986
COCCC1CCOC2(CCN(C(=O)c3cccnc3)CC2)C1,-7.773
CNC(=O)C1CN(C(=O)C2(c3ccccc3)CC2)CC1c1n[nH]c(C)n1,-8.685
O=C(CCC1CCCC1)N1CCC2(CC1)CC(CCOCC1CC1)CCO2,-7.889
Cc1cc(C(=O)N2CCC3(CC2)CC(CCOCC2CC2)CCO3)nn1C,-8.97
O=C(NCCc1ccccc1)N1CCC2(CC1)CC(CCOCC1CC1)CCO2,-8.318
COCCOC1CN(C2CCN(C(=O)c3sc(C)nc3C)CC2)C12CCCCC2,-8.314
Cc1ccncc1C(=O)N1CCC(N2CC(OCC3CC3)C23CCOCC3)CC1,-8.6
COC1CN(C2CCN(C(=O)c3cc(C)nn3C)CC2)C12CCOCC2,-8.955
COc1ccc(C(=O)N2CCC3(CCC3OC)CC2)c(OC)n1,-7.532
COC1CCC12CCN(C(=O)c1cccc(C)c1)CC2,-7.772
CO[C@H]1CN(C(C)C)[C@H]1C1CCN(C(=O)COc2ccccc2)CC1,-7.564
Cc1cc(C)n(CC(=O)N2CCC([C@H]3[C@@H](Oc4ccccc4)CN3C(C)C)CC2)n1,-9.198
COc1ccc(C(=O)N2CCC3(CCC3OC)CC2)cc1F,-7.609
COc1ccc(C(=O)N2CCC3(CCC3OC)CC2)c(OC)c1,-7.276
COC[C@@H]1C(C(=O)NCCCN2CCOCC2)CCCN1Cc1ccccc1,-7.77
COC[C@@H]1C(C(=O)NCCc2ccccc2)CCCN1Cc1ccccc1,-8.073
COC[C@@H]1C(C(=O)NCCCN2CCCC2=O)CCCN1Cc1ccccc1,-7.328
COC1CCC12CCN(C(=O)c1ccc(C)nc1)CC2,-7.551
COC[C@@H]1C(C(=O)NCCCc2ccccc2)CCCN1Cc1ccccc1,-7.807
COC[C@@H]1C(C(=O)NCCCN2CCN(C)CC2)CCCN1Cc1ccccc1,-7.732
COC[C@@H]1C(C(=O)NCCCN2CCCC2)CCCN1Cc1ccccc1,-7.34
COC1CCC12CCN(C(=O)c1ccc[nH]c1=O)CC2,-7.672
COC1CCC12CCN(C(=O)c1ccccn1)CC2,-7.105
COC1CCC12CCN(C(=O)c1cccnc1)CC2,-7.329
COc1ccc(C(=O)N2CCC3(CCC3OC)CC2)cc1OC,-7.91
Cc1ccc(C(=O)N2CCC3(CCC3OCC(N)=O)CC2)cc1C,-8.418
Cc1ccc(NC(=O)N2CC(n3cc(C(O)N4CCCC4)cc3O)C2)cc1C,-8.252
COCC(=O)N1CCC(Cc2ccc(C(N)=O)cc2)CC1,-7.723
COCCOCC(=O)N1CCC(Cc2ccc(C(N)=O)cc2)CC1,-7.389
COCCC(=O)N1CCC(Cc2ccc(C(N)=O)cc2)CC1,-7.43
CN(C)C(=O)CCc1ccc(CC2CCN(C(=O)c3cnccn3)CC2)cc1,-8.518
CCOCC(=O)N1CCC(Cc2ccc(C(=O)N(C)C)cc2)CC1,-7.504
CCNC(=O)N1CCC(Cc2ccc(C(=O)NCCOC)cc2)CC1,-7.066
CN(C)C(=O)[C@]12CCS(=O)(=O)N(C)[C@@H]1CCN(C(=O)NCc1ccco1)C2,-8.459
Cc1cnc(CC2CCN(C(=O)C3CC3)C2)n1Cc1ccccc1,-7.679
COCCC(=O)N1CCC(Cc2ncc(C)n2Cc2ccccc2)C1,-7.646
CCC(=O)N1CCC(Cc2ncc(C)n2Cc2ccccc2)C1,-7.454
CCNC(=O)N1CCC(Cc2ncc(C)n2Cc2ccccc2)C1,-7.233
Cc1cnc(CC2CCN(C(=O)NC(C)C)C2)n1Cc1ccccc1,-8.13
CCCNC(=O)N1CCC(Cc2ncc(C)n2Cc2ccccc2)C1,-7.813
CCCn1c(C)cnc1CC1CCN(C(=O)c2ccc(OC)cc2OC)C1,-7.606
Cc1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)nc1,-6.815
COc1ccc(C(=O)N[C@@H]2CN(C3CCOCC3)C[C@H]2CO)cc1,-7.458
CCc1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)cc1,-6.739
COc1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)cn1,-6.784
COc1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)c(OC)c1,-7.001
COc1cccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)c1,-7.019
Cc1ccc(C)c(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)c1,-7.256
CN(C)[C@@H]1CN(C(=O)c2ccccc2Cl)C[C@H]1CO,-7.011
Cc1ccc(C(=O)N2C[C@@H](N(C)C)[C@H](CO)C2)cc1,-6.681
CCOc1ccc(C(=O)N2C[C@@H](NC(C)=O)[C@H](CO)C2)cc1,-7.404
CC(=O)N[C@@H]1CN(C(=O)c2ccc(C)cc2)C[C@H]1CO,-7.26
O=C(N[C@@H]1CN(C2CCCCCC2)C[C@H]1CO)c1cccnc1,-11.566
CCNC(=O)N1CCCC(Cn2c(C)cnc2-c2cccnc2)C1,-7.715
Cc1cnc(-c2cccnc2)n1CC1CCCN(C(=O)NC(C)C)C1,-8.599
COCCCNC(=O)N1CCCC(Cn2c(C)cnc2-c2cccnc2)C1,-7.426
CCNC(=O)N1CCCC(Cn2c(C)cnc2-c2ccncc2)C1,-7.591
Cc1cnc(-c2ccncc2)n1CC1CCCN(C(=O)NC(C)C)C1,-7.791
Cc1ccc(C(=O)N2CCC3(CC2)CC(C)(O)CCO3)cc1,-8.634
COCC1(O)CCOC2(CCN(C(=O)c3cccc(C)c3)CC2)C1,-8.677
COc1cccc(C(=O)N2CCC3(CC2)CC(C)(O)CCO3)c1,-8.454
CCOc1ccccc1C(=O)N1CCC2(CC1)CC(C)(O)CCO2,-8.117
COCC1(O)CCOC2(CCN(C(=O)c3ccc(C)cc3C)CC2)C1,-8.161
CCOc1ccccc1C(=O)N1CCC2(CC1)CC(O)(CC)CCO2,-8.323
Cc1cccc(C(=O)N2CCC3(CC2)CC(C)(O)CCO3)n1,-8.422
CCC1(O)CCOC2(CCN(C(=O)c3cncc(C)c3)CC2)C1,-8.21
COCC1(O)CCOC2(CCN(C(=O)c3cccc(OC)c3)CC2)C1,-7.45
COCC1(O)CCOC2(CCN(C(=O)c3cc(C)ccc3C)CC2)C1,-8.608
COCC(=O)N1C[C@@H]2CN(C(=O)C3(c4ccccc4)CCCC3)C[C@]2(CN(C)C)C1,-7.919
CNC(=O)C1CN(C(=O)c2cccc(C)n2)C[C@H]1COC,-7.369
COC[C@@H]1CN(C(=O)c2ccc(C)cn2)CC1C(N)=O,-7.069
CNC(=O)C1CN(C(=O)c2cccn2C)C[C@H]1COC,-6.579
CNC(=O)C1CN(C(=O)c2ccncc2)C[C@H]1COC,-6.724
COC[C@@H]1CN(C(=O)c2cccc(OC)c2)CC1C(N)=O,-7.175
COC[C@@H]1CN(C(=O)c2cc(Cl)ccc2OC)CC1C(N)=O,-7.176
CNC(=O)C1CN(C(=O)c2cccnc2)C[C@H]1COC,-6.961
CNC(=O)C1CN(C(=O)c2cc(C)n(C)n2)C[C@H]1COC,-7.027
CNC(=O)C1CN(C(=O)c2ccccc2C)C[C@H]1COC,-7.285
COC[C@@H]1CN(C(=O)c2ccc(OC)cc2OC)CC1C(N)=O,-7.327
COC[C@@H]1CN(C(=O)c2cc(C)cc(C)c2)CC1C(N)=O,-7.251
COC[C@@H]1CN(C(=O)c2ccc(OC)nc2)CC1C(N)=O,-7.416
COC[C@@H]1CN(C(=O)c2ccc(Br)cc2F)CC1C(N)=O,-7.004
COC[C@@H]1CN(C(=O)c2cccc(OC)c2C)CC1C(N)=O,-7.112
COC[C@@H]1CN(C(=O)c2cc(OC)cc(OC)c2)CC1C(N)=O,-7.455
COC[C@@H]1CN(C(=O)c2cccc(Cl)c2)CC1C(N)=O,-7.712
CCOc1ccc(C(=O)N2CC(C(N)=O)[C@H](COC)C2)cc1,-6.92
CNC(=O)C1CN(C(=O)c2ccccc2OC)C[C@H]1COC,-7.045
CNC(=O)C1CN(C(=O)c2ccco2)C[C@H]1COC,-6.593
CNC(=O)C1CN(C(=O)c2cnco2)C[C@H]1COC,-6.957
CNC(=O)C1CN(C(=O)c2ccccn2)C[C@H]1COC,-7.022
CNC(=O)C1CN(C(=O)c2ccc(OC)nc2)C[C@H]1COC,-7.175
CNC(=O)C1CN(C(=O)c2ccc(Cl)cc2OC)C[C@H]1COC,-7.274
CNC(=O)C1CN(C(=O)c2cccc(C(F)(F)F)c2)C[C@H]1COC,-7.981
CNC(=O)C1CN(C(=O)c2ccc(C)c(C)c2)C[C@H]1COC,-7.632
CNC(=O)C1CN(C(=O)c2cccc(OC)c2)C[C@H]1COC,-7.103
CNC(=O)C1CN(C(=O)c2cc(C)cc(C)c2)C[C@H]1CO,-7.736
COc1cccc(CN2CC[C@H]3CN(C(=O)C4CC4)C[C@@]3(CO)C2)n1,-7.852
O=C(N1CCOCC1)N1CC[C@H]2CN(Cc3ccccc3)C[C@@]2(CO)C1,-8.984
Cc1ccc(CN2C[C@@H]3CCN(C(=O)C4CC4)C[C@]3(CO)C2)nc1,-7.976
CC(C)NC(=O)CN1CCN(C(=O)C2Cc3[nH]cnc3C3(CCCC3)N2)CC1,-8.66
O=C(c1ccncn1)N1CCC2C(=O)N(Cc3ccccc3)CCN2CC1,-12.912
CCCNC(=O)N1C[C@@H](COc2ccccc2)[C@H](C2CCN(C(C)=O)CC2)C1,-8.607
CC(=O)N1CCC([C@@H]2CN(C(=O)NCCC(C)C)C[C@H]2COc2ccccc2)CC1,-8.144
Cc1ncc(CO)c(C2CCCN(C(=O)Cc3ccc(Cl)cc3)C2)n1,-8.668
Cc1cncc(C(=O)N2CCCC(c3nc(C)ncc3CO)C2)c1,-8.264
Cc1ncc(CO)c(C2CCCN(C(=O)c3cc(C)n(C)n3)C2)n1,-8.104
CNC(=O)C1CN(C)C[C@@H]1NC(=O)c1ccc(OC)c(OC)c1,-7.374
Cc1cc(C(=O)N2CCC3(CC2)CC3NC(=O)C(C)C)n(C)n1,-7.83
CCn1nccc1C(=O)N1CCC2(CC1)CC2NS(C)(=O)=O,-7.396
COc1ccc(C(=O)N2CCC3(CC2)CC3NC(=O)c2ccccc2)c(OC)n1,-9.024
Cc1cc(C(=O)N2CCC3(CC2)CC3NC(=O)c2ccncc2)nn1C,-8.882
Cc1ncc(CO)c(C2CCCN(C(=O)c3ccc(Br)o3)C2)n1,-7.962
CCOc1ccccc1C(=O)N1CCC2(CC1)CCC2(C)O,-7.592
COc1ccc(C(=O)N2CCC3(CC2)CCC3(C)O)c(OC)n1,-7.625
COc1ccc(C(=O)N2CCC3(CC2)CCC3(C)O)c(OC)c1,-7.633
CC1(O)CCC12CCN(C(=O)COCc1ccccc1)CC2,-7.849
COc1cc(OC)cc(C(=O)N2CCCC(c3nc(C)ncc3CO)C2)c1,-8.435
COCCCn1c(C)cc(C(=O)N2CCC3(CC2)CCC3(C)O)c1C,-7.791
COc1ccc(-c2[nH]ncc2C(=O)N2CCC3(CCC3O)CC2)cc1,-8.213
Cc1cc(C)cc(C(=O)N2CCC3(CC2)CCC3(C)O)c1,-8.415
COc1cc(Cl)ccc1C(=O)N1CCC2(CC1)CCC2(C)O,-7.853
COc1cccc(C(=O)N2CCC3(CC2)CCC3(C)O)c1,-7.763
COc1ccc(C(=O)N2CCC3(CC2)CCC3(C)O)cn1,-7.9
COc1cccc(C(=O)N2CCC3(CC2)CCC3(C)O)c1C,-7.653
COc1cc(OC)cc(C(=O)N2CCC3(CC2)CCC3(C)O)c1,-7.919
CC1(O)CCC12CCN(C(=O)CC1CC1)CC2,-6.743
CCCNC(=O)N1CCc2c(C(=O)NC)nc(-c3ccccc3)n2CC1,-12.054
C[C@H]1COc2ccc(CN3CCOCC3)cc2CN1C(=O)NCc1ccccc1,-12.293
C[C@H]1COc2ccc(CN3CCOCC3)cc2CN1C(=O)NC1CCCC1,-12.037
CC(C)CCNC(=O)N1Cc2cc(CN3CCOCC3)ccc2OC[C@@H]1C,-11.446
CCNC(=O)C1CCC(=O)N(CCOC)[C@@H]1c1ccc(C)cc1,-6.812
CCc1ccc(CNC(=O)c2cn3c(n2)C(=O)N(C)CC3)cc1,-8.04
CCc1ccc(CNC(=O)c2cn3c(n2)C(=O)N(CCOC)CC3)cc1,-8.088
C[C@H]1COc2ccc(C(=O)N3CCCC3)cc2CN1C(=O)c1ccccc1,-13.263
CCN(CCCNC(=O)c1cn2c(n1)C(=O)N(Cc1ccccc1)CC2)Cc1ccccc1,-8.079
COc1cccc(CC(=O)NCc2cn3c(n2)C(=O)N(Cc2ccccc2)CC3)c1,-9.234
CC(C)CC(=O)NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2,-8.241
O=C(NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2)C1CC1,-8.503
O=C(NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2)C1CCCC1,-8.898
CC(C)N1C[C@H]2CN(C(=O)COCc3ccccc3)C[C@@]2(C(=O)N(C)C)C1,-8.056
Cc1cc(C)n(CCC(=O)N2C[C@@H]3CN(Cc4cccnc4)C[C@]3(C(=O)N(C)C)C2)n1,-8.371
CC(C)C(=O)NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2,-8.33
COCCn1nnnc1C1(N2CCCC2)CCCN(C(=O)c2ccncc2F)C1,-8.192
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2ccccn2)C1,-7.744
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2cncc(C)c2)C1,-8.232
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2ccncc2)C1,-8.11
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2cccnc2)C1,-7.477
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2ccccc2)C1,-7.468
COc1ccc(C(=O)N2C[C@@H]3CN(C(C)C)C[C@]3(C(=O)N3CCCC3)C2)cn1,-8.781
CC(C)N1C[C@H]2CN(C(=O)COc3ccccc3)C[C@@]2(C(=O)N2CCCC2)C1,-8.815
CC(C)N1C[C@H]2CN(C(=O)c3cc(C4CC4)[nH]n3)C[C@@]2(C(=O)N2CCCC2)C1,-9.14
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2ccc(C)c(C)c2)C1,-8.064
COCCn1nnnc1C1(N(C)C)CCN(C(=O)c2cccc(C)c2)C1,-8.263
CN(C)C[C@@]12CN(C(=O)c3ccccc3)C[C@@H]1CN(C(=O)C1CCCC1)C2,-8.527
CC(C)CN1CC(O)CN(Cc2ccc3c(c2)CCO3)CC1=O,-11.224
Cc1cc(C(=O)N2CC(=O)N(CCc3ccccc3)CC(O)C2)n(C)n1,-11.316
CC(C)CN1CC(O)CN(Cc2cccn2C)CC1=O,-10.373
CC(C)CN1CC(CNC(=O)CCc2nc3ccccc3s2)OCC1=O,-8.431
O=C(CCc1nc2ccccc2[nH]1)NCC1CN(CCc2ccccc2)C(=O)CO1,-8.107
Cc1cc(C)n(CCC(=O)NCC2CN(Cc3ccccc3)C(=O)CO2)n1,-8.663
Cc1ccc(C(=O)NCC2CN(CC(C)C)C(=O)CO2)cc1C,-7.947
COCCN1CC(CNC(=O)c2cc(-c3cccc(Cl)c3)[nH]n2)OCC1=O,-8.497
