,Molecule,Score,admetlab_smiles
3813,CC(C)C(C)(C)CNC(O)c1cc(O)n(C)c1-c1cccnc1,-7.054,CC(C)C(C)(C)CNC(O)c1cc(O)n(C)c1-c1cccnc1
3814,CC(C)[C@H](NC(=O)C1=CCCC1)C(C)(C)O,-6.265,CC(C)[C@H](NC(=O)C1=CCCC1)C(C)(C)O
3815,CN(C)C(CNC(=O)NC1CC1)c1ccc2c(c1)OCO2,-7.195,CN(C)C(CNC(=O)NC1CC1)c1ccc2c(c1)OCO2
3816,COc1ccccc1C(CNC(=O)NC1CC1)N1CCOCC1,-6.892,COc1ccccc1C(CNC(=O)NC1CC1)N1CCOCC1
3817,CC1CN(C(=O)c2cccs2)CCO1,-6.037,CC1CN(C(=O)c2cccs2)CCO1
3818,c1ccc(CCN(Cc2nnc(C3CC3)s2)[C@H]2CCOC2)cc1,-7.132,c1ccc(CCN(Cc2nnc(C3CC3)s2)[C@H]2CCOC2)cc1
3819,CCOCCN(C)C(C)c1n[nH]c(C)n1,-5.526,CCOCCN(C)C(C)c1n[nH]c(C)n1
3820,Cc1nc(C2CCCN(C(=O)c3nnn(C(C)C)c3C)C2)sc1C,-8.663,Cc1nc(C2CCCN(C(=O)c3nnn(C(C)C)c3C)C2)sc1C
3821,NC(=O)C(CNC(=O)c1nc2n(n1)CCCN2)Cc1ccc(F)cc1,-8.508,NC(=O)C(CNC(=O)c1nc2n(n1)CCCN2)Cc1ccc(F)cc1
3822,Cn1ccc(CN2C[C@H](CN)C3(CCOCC3)C2)cc1=O,-7.673,Cn1ccc(CN2C[C@H](CN)C3(CCOCC3)C2)cc1=O
3823,CN(C)c1ncc(CNC(=O)C2CCc3ccccc3C2)n1C,-8.201,CN(C)c1ncc(CNC(=O)C2CCc3ccccc3C2)n1C
3824,CCN1CCO[C@@H](CNCc2ccccc2OCc2ccncc2)C1,-6.896,CCN1CCO[C@@H](CNCc2ccccc2OCc2ccncc2)C1
3825,CN1CCCN(C(=O)NC2CCN(C[C@H]3CCOC3)CC2)CC1=O,-11.688,CN1CCCN(C(=O)NC2CCN(C[C@H]3CCOC3)CC2)CC1=O
3826,CC(C)N1CCC(C(=O)N[C@@H](C)c2ncc(Br)cn2)CC1,-7.528,CC(C)N1CCC(C(=O)N[C@@H](C)c2ncc(Br)cn2)CC1
3827,CN1C[C@@H](NC(=O)c2cncc(-c3ccc(Cl)cc3)c2)CC1=O,-7.984,CN1C[C@@H](NC(=O)c2cncc(-c3ccc(Cl)cc3)c2)CC1=O
3828,CN(CCCO)C1CCN(C(=O)Cc2cn(C)nc2Cl)CC1,-7.506,CN(CCCO)C1CCN(C(=O)Cc2cn(C)nc2Cl)CC1
3829,Cc1cccc(NC(=O)CN2CCC[C@@H]2C)c1,-6.666,Cc1cccc(NC(=O)CN2CCC[C@@H]2C)c1
3830,Cc1cccc(NC(=O)CN2CCC[C@H](C)C2)c1,-6.962,Cc1cccc(NC(=O)CN2CCC[C@H](C)C2)c1
3831,CC[C@H]1CCCCN1CC(=O)Nc1cccc(C)c1,-6.977,CC[C@H]1CCCCN1CC(=O)Nc1cccc(C)c1
3832,COc1cccc(C2(CNC(=O)N3CCC[C@H](CCO)CC3)CC2)c1,-10.627,COc1cccc(C2(CNC(=O)N3CCC[C@H](CCO)CC3)CC2)c1
3833,Cc1nc(CCCC(=O)N2CC3(CCC3)[C@@H]2C(C)C)cs1,-7.299,Cc1nc(CCCC(=O)N2CC3(CCC3)[C@@H]2C(C)C)cs1
3834,Cc1ccc2c(c1)SCCCN2C(=O)C[C@@H]1COC(=O)C1,-12.022,Cc1ccc2c(c1)SCCCN2C(=O)C[C@@H]1COC(=O)C1
3835,O=C1NCC(C(=O)N2CCOC3(CCCCC3)C2)O1,-7.801,O=C1NCC(C(=O)N2CCOC3(CCCCC3)C2)O1
3836,O=C(CCN1CCCC1c1cc[nH]n1)NC(=O)NCc1ccccc1,-8.447,O=C(CCN1CCCC1c1cc[nH]n1)NC(=O)NCc1ccccc1
3837,O=C(NC1(c2nc[nH]n2)CCC1)C1CCCN(C(=O)N2CCCC2)C1,-9.126,O=C(NC1(c2nc[nH]n2)CCC1)C1CCCN(C(=O)N2CCCC2)C1
3838,CN(CC(=O)c1c[nH]c(C(=O)N2CCCC2)c1)[C@H]1CCS(=O)(=O)C1,-8.35,CN(CC(=O)c1c[nH]c(C(=O)N2CCCC2)c1)[C@H]1CCS(=O)(=O)C1
3839,CC(C)n1[nH]cc(C(=O)NC2CCCNC2=O)c1=N,-7.486,CC(C)n1[nH]cc(C(=O)NC2CCCNC2=O)c1=N
3840,CN(Cc1nnc2n1CCC2)C(O)c1cc(O)n(CC2CC2)c1,-7.747,CN(Cc1nnc2n1CCC2)C(O)c1cc(O)n(CC2CC2)c1
3841,CCOC[C@@H](O)CN1CCN(C(=O)c2cccc(F)c2)CC1,-7.539,CCOC[C@@H](O)CN1CCN(C(=O)c2cccc(F)c2)CC1
3842,COc1cccc(CN(C)C(=O)c2ccc(C)nc2)c1OC,-6.895,COc1cccc(CN(C)C(=O)c2ccc(C)nc2)c1OC
3843,CC(=O)N1CCN(C[C@H](O)COc2ccc(C(C)(C)C)cc2C)CC1,-7.264,CC(=O)N1CCN(C[C@H](O)COc2ccc(C(C)(C)C)cc2C)CC1
3844,CCCn1c(=O)c(C(=O)NCCNCCO)c(O)c2ccccc21,-7.242,CCCn1c(=O)c(C(=O)NCCNCCO)c(O)c2ccccc21
3845,CC[C@H](O)CN1CCN(CCc2nc(=O)c3ccccc3[nH]2)CC1,-7.955,CC[C@H](O)CN1CCN(CCc2nc(=O)c3ccccc3[nH]2)CC1
3846,Cc1cc(C)cc(C(=O)NCC(=O)N(C)[C@H]2CCS(=O)(=O)C2)c1,-8.13,Cc1cc(C)cc(C(=O)NCC(=O)N(C)[C@H]2CCS(=O)(=O)C2)c1
3847,c1ccc(CCC2=NCCn3cccc32)cc1,-6.58,c1ccc(CCC2=NCCn3cccc32)cc1
3848,O=C(NS(=O)(=O)C[C@H]1CCCOC1)C1CN(C(=O)C2CCCCC2)C1,-8.749,O=C(NS(=O)(=O)C[C@H]1CCCOC1)C1CN(C(=O)C2CCCCC2)C1
3849,CC1(C)C[N+]2(CCS(=O)(=O)CC2)C[C@@H]1c1ccccc1,-7.702,CC1(C)C[N+]2(CCS(=O)(=O)CC2)C[C@@H]1c1ccccc1
3850,C[C@H](NC(=O)NC1CCN(Cc2ccncc2)CC1)C1CCOCC1,-8.102,C[C@H](NC(=O)NC1CCN(Cc2ccncc2)CC1)C1CCOCC1
3851,COc1ccc(-n2c(O)c3n(c2=O)CCCC3)c(OC)c1OC,-7.458,COc1ccc(-n2c(O)c3n(c2=O)CCCC3)c(OC)c1OC
3852,CN1C[C@@H](CCNC(=O)N=c2ccn3cc[nH]c3c2)CC1=O,-7.536,CN1C[C@@H](CCNC(=O)N=c2ccn3cc[nH]c3c2)CC1=O
3853,CO[C@@H](CNC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1)C(C)C,-8.099,CO[C@@H](CNC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1)C(C)C
3854,CC(C)NC(=O)Nc1ccc(CNC(=O)N2CCOC(C(N)=O)C2)cc1,-8.357,CC(C)NC(=O)Nc1ccc(CNC(=O)N2CCOC(C(N)=O)C2)cc1
3855,CNC(=O)c1cc(=NCC2CCCO2)cc[nH]1,-6.985,CNC(=O)c1cc(=NCC2CCCO2)cc[nH]1
3856,CN1CCC(N2CCCc3c(Br)cccc3C2)C1=O,-12.505,CN1CCC(N2CCCc3c(Br)cccc3C2)C1=O
3857,Cc1cc(C(C)(C)C)ccc1OC[C@@H](O)CN1CCNC(=O)C1,-7.692,Cc1cc(C(C)(C)C)ccc1OC[C@@H](O)CN1CCNC(=O)C1
3858,Cc1nc(CC(=O)N2CCN(C[C@H](O)c3ccccc3)CC2)cs1,-8.268,Cc1nc(CC(=O)N2CCN(C[C@H](O)c3ccccc3)CC2)cs1
3859,O=C(c1cc(Br)c[nH]1)N1CCN2CCCC[C@H]2C1,-7.021,O=C(c1cc(Br)c[nH]1)N1CCN2CCCC[C@H]2C1
3860,CC(=O)NCC1CCN(Cc2cccc3c2OCCO3)CC1,-7.847,CC(=O)NCC1CCN(Cc2cccc3c2OCCO3)CC1
3861,CCC(CC)C(=O)CNC(O)c1nc(=O)c2ccccc2[nH]1,-7.919,CCC(CC)C(=O)CNC(O)c1nc(=O)c2ccccc2[nH]1
3862,CCCOc1ccc(CNC(=O)NC(C)c2nncn2C)cc1,-7.513,CCCOc1ccc(CNC(=O)NC(C)c2nncn2C)cc1
3863,CCCCNC(=O)c1c(O)[nH]c2c(c1=O)CCCC2,-7.063,CCCCNC(=O)c1c(O)[nH]c2c(c1=O)CCCC2
3864,CC(C)(C)N1CCC(NC(=O)N2CC[C@H](Oc3cccnc3)C2)CC1,-8.35,CC(C)(C)N1CCC(NC(=O)N2CC[C@H](Oc3cccnc3)C2)CC1
3865,CC(C)CCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C,-8.398,CC(C)CCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C
3866,Cc1ccc(CC(=O)NOCC(=O)N(C(C)C)C(C)C)cc1,-7.238,Cc1ccc(CC(=O)NOCC(=O)N(C(C)C)C(C)C)cc1
3867,Cc1cc(F)ccc1CCNC(=O)C1COCCN1C1CCCC1,-8.134,Cc1cc(F)ccc1CCNC(=O)C1COCCN1C1CCCC1
3868,COC[C@H](NCc1nnc2n(C)c(=O)c3sccc3n12)c1ccc(C)o1,-8.108,COC[C@H](NCc1nnc2n(C)c(=O)c3sccc3n12)c1ccc(C)o1
3869,CN1CCN(c2ncccc2CNC(=O)N[C@H]2CC23CCCCC3)CC1,-8.931,CN1CCN(c2ncccc2CNC(=O)N[C@H]2CC23CCCCC3)CC1
3870,Cc1cc(C)c(NC(=O)NCc2ccoc2C)c(C)c1,-7.692,Cc1cc(C)c(NC(=O)NCc2ccoc2C)c(C)c1
3871,Cc1ccc(C)c(C(=O)CCC(=O)NC2CCN(C3CCOC3=O)CC2)c1,-8.651,Cc1ccc(C)c(C(=O)CCC(=O)NC2CCN(C3CCOC3=O)CC2)c1
3872,O=C(NCc1cc(Br)cs1)NC[C@H]1CCOC1,-6.181,O=C(NCc1cc(Br)cs1)NC[C@H]1CCOC1
3873,CN1C[C@@H](CNC(=O)N2CCC(F)(Cc3ccc(Cl)cc3)CC2)CC1=O,-8.414,CN1C[C@@H](CNC(=O)N2CCC(F)(Cc3ccc(Cl)cc3)CC2)CC1=O
3874,CN(C)C1CCN(C(C)(C)CNCc2cccc(Cl)c2N)CC1,-7.45,CN(C)C1CCN(C(C)(C)CNCc2cccc(Cl)c2N)CC1
3875,NCc1cc(C(=O)N[C@H]2CC23CCCCC3)ccn1,-7.414,NCc1cc(C(=O)N[C@H]2CC23CCCCC3)ccn1
3876,CCC1C(=O)NCCCN1C(=O)CCCn1cccc1,-10.581,CCC1C(=O)NCCCN1C(=O)CCCn1cccc1
3877,COc1cccc(CN2CCC(NC(=O)Cc3cncn3C)CC2)c1,-8.291,COc1cccc(CN2CCC(NC(=O)Cc3cncn3C)CC2)c1
3878,O=C1C[C@H](CO)CN1CCc1ccccc1,-6.529,O=C1C[C@H](CO)CN1CCc1ccccc1
3879,N=c1c(I)c[nH]n1CCO,-5.36,N=c1c(I)c[nH]n1CCO
3880,CNCc1ncc(Br)cn1,-4.883,CNCc1ncc(Br)cn1
3881,CCCCC(ON=C(C)C)C(=O)NCCCn1c(O)ccc1O,-6.901,CCCCC(ON=C(C)C)C(=O)NCCCn1c(O)ccc1O
3882,C#CCNC(=O)N1CC[C@H](C)N(Cc2ccccc2)CC1,-10.817,C#CCNC(=O)N1CC[C@H](C)N(Cc2ccccc2)CC1
3883,CN(Cc1ccco1)C(=O)NC[C@H]1CCCO1,-6.14,CN(Cc1ccco1)C(=O)NC[C@H]1CCCO1
3884,CCOc1nnc(CN2CCC[C@H]2c2c(C)nn(C)c2Cl)s1,-7.651,CCOc1nnc(CN2CCC[C@H]2c2c(C)nn(C)c2Cl)s1
3885,CC(C)(C)c1ncc(CNCC2CCCn3ccnc32)s1,-6.973,CC(C)(C)c1ncc(CNCC2CCCn3ccnc32)s1
3886,CCNC(=O)c1cccc(C)c1OCC(=O)NC(C)(C)CC,-6.966,CCNC(=O)c1cccc(C)c1OCC(=O)NC(C)(C)CC
3887,COc1cccc(CN2CCOC[C@H]2c2c(C)n[nH]c2C)c1,-7.753,COc1cccc(CN2CCOC[C@H]2c2c(C)n[nH]c2C)c1
3888,CC(C)Cc1ccc(CNCC2(O)CCOCC2)cc1,-6.451,CC(C)Cc1ccc(CNCC2(O)CCOCC2)cc1
3889,COCCNC(=O)CN1CCC[C@H]1c1cnn(C)c1,-6.169,COCCNC(=O)CN1CCC[C@H]1c1cnn(C)c1
3890,O=C1c2ccccc2C(=O)N1CCCN1CCC[C@H](O)C1,-7.773,O=C1c2ccccc2C(=O)N1CCCN1CCC[C@H](O)C1
3891,COc1cccc(C(=O)NC(C)C(=O)NC2CCCC2)c1OC,-7.618,COc1cccc(C(=O)NC(C)C(=O)NC2CCCC2)c1OC
3892,CCCNC(=O)C(C)NC(=O)c1ccc(N2CCCC2=O)cc1,-7.522,CCCNC(=O)C(C)NC(=O)c1ccc(N2CCCC2=O)cc1
3893,CC(=O)c1cccc(NC(O)c2cc(O)n(CC(F)(F)F)c2)c1,-7.847,CC(=O)c1cccc(NC(O)c2cc(O)n(CC(F)(F)F)c2)c1
3894,CN1CCCN(C(=O)N[C@H]2CCCOc3ccc(F)cc32)CC1,-14.62,CN1CCCN(C(=O)N[C@H]2CCCOc3ccc(F)cc32)CC1
3895,CCN(C)c1ccc(C(=O)N2CCC(N(C)CC(=O)NC(C)C)CC2)cc1,-7.489,CCN(C)c1ccc(C(=O)N2CCC(N(C)CC(=O)NC(C)C)CC2)cc1
3896,CN(C)C(=O)CCN1CCC[C@H]1c1ccc2c(c1)OCCO2,-7.523,CN(C)C(=O)CCN1CCC[C@H]1c1ccc2c(c1)OCCO2
3897,O=C(NCCc1nnc2n1CCC2)c1cc(F)ccc1O,-8.112,O=C(NCCc1nnc2n1CCC2)c1cc(F)ccc1O
3898,CCNC(=O)CN(CCOC)Cc1cccs1,-5.61,CCNC(=O)CN(CCOC)Cc1cccs1
3899,COCCOc1ncccc1CNC[C@H]1CNc2cc(C)nn2C1,-7.322,COCCOc1ncccc1CNC[C@H]1CNc2cc(C)nn2C1
3900,COc1cc(CC(=O)N2CCC[C@H]2c2cccs2)cc(OC)c1OC,-7.96,COc1cc(CC(=O)N2CCC[C@H]2c2cccs2)cc(OC)c1OC
3901,COCCNC(=O)Cn1nc(C)c2ccccc2c1=O,-7.237,COCCNC(=O)Cn1nc(C)c2ccccc2c1=O
3902,COCCCNC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCO2,-7.102,COCCCNC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCO2
3903,CN(CCOc1ccccc1)C(=O)c1nn(C)c(=O)c2ccccc12,-7.505,CN(CCOc1ccccc1)C(=O)c1nn(C)c(=O)c2ccccc12
3904,CNC(=O)C1CCCN1CC(=O)Nc1cc(C)ccc1OC,-7.522,CNC(=O)C1CCCN1CC(=O)Nc1cc(C)ccc1OC
3905,Cc1ccc(CN(C)C(=O)NC[C@@H](c2ccsc2)N(C)C)s1,-6.69,Cc1ccc(CN(C)C(=O)NC[C@@H](c2ccsc2)N(C)C)s1
3906,Cn1ccnc1C(O)C1CCN(Cc2nc(C(C)(C)C)cs2)CC1,-7.751,Cn1ccnc1C(O)C1CCN(Cc2nc(C(C)(C)C)cs2)CC1
3907,COc1cc(CNC(=O)N2CC[C@H](N3CCCC3)C2)cc(OC)c1O,-7.775,COc1cc(CNC(=O)N2CC[C@H](N3CCCC3)C2)cc(OC)c1O
3908,N#Cc1ccc(OCC(=O)NC2CCCCNC2=O)c(Cl)c1,-11.512,N#Cc1ccc(OCC(=O)NC2CCCCNC2=O)c(Cl)c1
3909,CCn1nc(C(=O)N2CCc3c(cccc3OC)C2)ccc1=O,-7.781,CCn1nc(C(=O)N2CCc3c(cccc3OC)C2)ccc1=O
3910,OCC1(Nc2ccccc2)CCNCC1,-6.168,OCC1(Nc2ccccc2)CCNCC1
3911,Cn1ccnc1C(O)C1CCN(Cc2nccs2)CC1,-6.724,Cn1ccnc1C(O)C1CCN(Cc2nccs2)CC1
3912,CC(C)CC(=O)N(Cc1ccccc1)C1CCS(=O)(=O)C1,-6.972,CC(C)CC(=O)N(Cc1ccccc1)C1CCS(=O)(=O)C1
3913,CC(C)NC(=O)c1cc(=O)c2ccccc2o1,-7.045,CC(C)NC(=O)c1cc(=O)c2ccccc2o1
3914,CC(c1nc(=O)c2ccccc2[nH]1)N1CCN(CCO)CC1,-7.908,CC(c1nc(=O)c2ccccc2[nH]1)N1CCN(CCO)CC1
3915,CCOc1ccccc1N1CCN(CC(=O)NC(=O)NC(C)(C)C)CC1,-8.039,CCOc1ccccc1N1CCN(CC(=O)NC(=O)NC(C)(C)C)CC1
3916,C[C@]1(c2cccc(Br)c2)NC(=O)N(CC(=O)N2CCCCC2)C1=O,-9.051,C[C@]1(c2cccc(Br)c2)NC(=O)N(CC(=O)N2CCCCC2)C1=O
3917,NC(=O)C1CCCCN1CC(=O)Nc1ccc(I)cc1,-7.176,NC(=O)C1CCCCN1CC(=O)Nc1ccc(I)cc1
3918,COc1ccccc1OCCN(C)C(=O)C1COCCN1,-6.922,COc1ccccc1OCCN(C)C(=O)C1COCCN1
3919,Cc1ccc2oc(C(=O)N3CCCC3)cc(=O)c2c1,-7.88,Cc1ccc2oc(C(=O)N3CCCC3)cc(=O)c2c1
3920,COc1cc(CNC(=O)c2ccncc2)cc(OC)c1OC,-6.949,COc1cc(CNC(=O)c2ccncc2)cc(OC)c1OC
3921,Cc1cc(OCCCC(=O)N2CC[C@H](N)C2)ccc1Cl,-6.783,Cc1cc(OCCCC(=O)N2CC[C@H](N)C2)ccc1Cl
3922,CN(CCN(C)C1CC1)C(=O)C(Oc1ccccc1)C(C)(C)O,-6.381,CN(CCN(C)C1CC1)C(=O)C(Oc1ccccc1)C(C)(C)O
3923,CC(CNC(=O)c1ccc2c(c1)C(=O)NCCO2)c1nncn1C,-13.494,CC(CNC(=O)c1ccc2c(c1)C(=O)NCCO2)c1nncn1C
3924,CC(C)(C)c1coc(CNC(=O)C2OCCc3ccccc32)n1,-8.636,CC(C)(C)c1coc(CNC(=O)C2OCCc3ccccc32)n1
3925,CN(C[C@@H](O)CNC(=O)C1(C)CCC1)C(=O)C1(C)CCC1,-6.603,CN(C[C@@H](O)CNC(=O)C1(C)CCC1)C(=O)C1(C)CCC1
3926,CON(CC(=O)N(C)C)[C@H]1CCCOc2ccccc21,-10.969,CON(CC(=O)N(C)C)[C@H]1CCCOc2ccccc21
3927,O=C(Cc1cc(O)[nH]c1O)N1CCOC2(CCCCC2)C1,-8.076,O=C(Cc1cc(O)[nH]c1O)N1CCOC2(CCCCC2)C1
3928,CNC(=O)NC(=O)CSc1nnc(N2CCCCC2)n1-c1ccc(C)cc1,-8.811,CNC(=O)NC(=O)CSc1nnc(N2CCCCC2)n1-c1ccc(C)cc1
3929,CC1CCN(c2nnc(SCC(=O)NC(=O)NC(C)C)n2Cc2ccco2)CC1,-9.058,CC1CCN(c2nnc(SCC(=O)NC(=O)NC(C)C)n2Cc2ccco2)CC1
3930,CCOC[C@H]1CCN(C(=O)c2cc(=O)cc(O)[nH]2)C1,-6.805,CCOC[C@H]1CCN(C(=O)c2cc(=O)cc(O)[nH]2)C1
3931,CCN(CC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1)Cc1cccc(F)c1,-8.523,CCN(CC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1)Cc1cccc(F)c1
3932,Cn1c(CN2C(=O)N[C@](C)(c3ccc4c(c3)CCC4)C2=O)cc(=O)n(C)c1=O,-9.888,Cn1c(CN2C(=O)N[C@](C)(c3ccc4c(c3)CCC4)C2=O)cc(=O)n(C)c1=O
3933,COc1cc(C(C)=O)ccc1OCc1nnc2n(C)c(=O)c3ccccc3n12,-9.658,COc1cc(C(C)=O)ccc1OCc1nnc2n(C)c(=O)c3ccccc3n12
3934,COCCCNC(=O)C1Cc2ccccc2C(=O)O1,-6.967,COCCCNC(=O)C1Cc2ccccc2C(=O)O1
3935,CCN(CC)C(=O)c1cccc(NC(=O)CCNC(C)=O)c1,-7.262,CCN(CC)C(=O)c1cccc(NC(=O)CCNC(C)=O)c1
3936,C[C@@](CO)(NCc1ncc[nH]1)C1CCCCC1,-6.265,C[C@@](CO)(NCc1ncc[nH]1)C1CCCCC1
3937,CC(C)Cc1ccccc1CNC(=O)N[C@H]1CCC(=O)N(C)C1,-7.921,CC(C)Cc1ccccc1CNC(=O)N[C@H]1CCC(=O)N(C)C1
3938,O=C(CN1CCCC1=O)N[C@H](c1cncc(Br)c1)C1CC1,-7.181,O=C(CN1CCCC1=O)N[C@H](c1cncc(Br)c1)C1CC1
3939,COCCCNC(=O)CCc1nc(=O)c2ccccc2[nH]1,-7.251,COCCCNC(=O)CCc1nc(=O)c2ccccc2[nH]1
3940,CN1CCN(CC(=O)N[C@@]2(Cc3ccc(Cl)cc3)CCOC2)CC1=O,-7.87,CN1CCN(CC(=O)N[C@@]2(Cc3ccc(Cl)cc3)CCOC2)CC1=O
3941,COC[C@]1(C(=O)N2CCN(Cc3cccnc3)CC2)CCNC1,-7.454,COC[C@]1(C(=O)N2CCN(Cc3cccnc3)CC2)CCNC1
3942,CCOc1cncc(CN(C)[C@H]2CC[C@H](O)CC2)c1,-6.902,CCOc1cncc(CN(C)[C@H]2CC[C@H](O)CC2)c1
3943,CCNC(=O)CN1CCN(Cc2cn(C)nc2-c2ccccc2)CC1,-7.953,CCNC(=O)CN1CCN(Cc2cn(C)nc2-c2ccccc2)CC1
3944,Cn1c(CNc2ccccc2C(=O)N2CCC[C@H](O)C2)cc(=O)n(C)c1=O,-8.373,Cn1c(CNc2ccccc2C(=O)N2CCC[C@H](O)C2)cc(=O)n(C)c1=O
3945,CCn1cc(Br)cc1C(=O)N(C)CC(F)(F)F,-6.24,CCn1cc(Br)cc1C(=O)N(C)CC(F)(F)F
3946,Cn1cc(N2CCC(N3CCn4c(nnc4C4CC4)C3)C2=O)cn1,-8.425,Cn1cc(N2CCC(N3CCn4c(nnc4C4CC4)C3)C2=O)cn1
3947,CCc1csc(C2CCCN(C(=O)C3=COCC3)C2)n1,-7.399,CCc1csc(C2CCCN(C(=O)C3=COCC3)C2)n1
3948,CC(C(=O)Nc1sccc1C(N)=O)N1CCC(C(=O)N(C)C)CC1,-7.652,CC(C(=O)Nc1sccc1C(N)=O)N1CCC(C(=O)N(C)C)CC1
3949,CC(C(=O)Nc1sccc1C(N)=O)N1CCCCC1,-6.996,CC(C(=O)Nc1sccc1C(N)=O)N1CCCCC1
3950,CN(C)C(=O)CN1CCC(N2CCn3ccnc3C2)CC1,-7.347,CN(C)C(=O)CN1CCC(N2CCn3ccnc3C2)CC1
3951,Cn1c(CN(Cc2nc(=O)c3ccccc3[nH]2)C[C@H]2CCCO2)cc(=O)n(C)c1=O,-8.858,Cn1c(CN(Cc2nc(=O)c3ccccc3[nH]2)C[C@H]2CCCO2)cc(=O)n(C)c1=O
3952,Cc1cnc(CNC(=O)C2CCCN2Cc2ccccc2)s1,-7.279,Cc1cnc(CNC(=O)C2CCCN2Cc2ccccc2)s1
3953,C[C@H]1CC(C(=O)NCc2ccnc(N3CCOCC3)c2)CCN1C,-8.288,C[C@H]1CC(C(=O)NCc2ccnc(N3CCOCC3)c2)CCN1C
3954,CO[C@@H](C)CS(=O)(=O)Nc1ccc2c(c1)C(=O)NC2,-7.085,CO[C@@H](C)CS(=O)(=O)Nc1ccc2c(c1)C(=O)NC2
3955,O=C(NCC1CC1)C1CCCN(C(=O)CCc2ncc[nH]2)C1,-7.05,O=C(NCC1CC1)C1CCCN(C(=O)CCc2ncc[nH]2)C1
3956,O[C@H](COc1ccc(Cl)cc1)CN1CCOCC1,-6.718,O[C@H](COc1ccc(Cl)cc1)CN1CCOCC1
3957,CCCOc1ccc(C(=O)NCC)cc1,-5.75,CCCOc1ccc(C(=O)NCC)cc1
3958,COCCNC(=O)NC(=O)CN1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,-8.512,COCCNC(=O)NC(=O)CN1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1
3959,COc1ccc(NC(=O)NC[C@@H](C(C)C)N2CCOCC2)cn1,-7.571,COc1ccc(NC(=O)NC[C@@H](C(C)C)N2CCOCC2)cn1
3960,CC(=O)N1CCc2cc(C(=O)NC[C@@H](CO)C(C)C)ccc21,-7.451,CC(=O)N1CCc2cc(C(=O)NC[C@@H](CO)C(C)C)ccc21
3961,CN(C)c1cccc(CCC(=O)Nc2cn(C)c(=O)n(C)c2=O)c1,-8.794,CN(C)c1cccc(CCC(=O)Nc2cn(C)c(=O)n(C)c2=O)c1
3962,CN1CCO[C@@H](CNCc2ccc(Cl)cc2)C1,-6.567,CN1CCO[C@@H](CNCc2ccc(Cl)cc2)C1
3963,CCc1ccccc1-n1cc(C(O)N2CCC(OCCCN)CC2)cc1O,-7.711,CCc1ccccc1-n1cc(C(O)N2CCC(OCCCN)CC2)cc1O
3964,Cc1[nH]nc(I)c1C(=O)N(C)C,-5.796,Cc1[nH]nc(I)c1C(=O)N(C)C
3965,CC1(C)CN(C(=O)C2CC=CC2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1,-7.625,CC1(C)CN(C(=O)C2CC=CC2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1
3966,CCn1ccnc1C1CCCCN1CCn1c(O)c[nH]c1=O,-7.058,CCn1ccnc1C1CCCCN1CCn1c(O)c[nH]c1=O
3967,O=C1CC(C(=O)NCCC2CC2)CCN1,-6.003,O=C1CC(C(=O)NCCC2CC2)CCN1
3968,Cc1ccc(SCC(=O)C(C)(C)C)nn1,-6.246,Cc1ccc(SCC(=O)C(C)(C)C)nn1
3969,Cc1ccc(O)c(C(=O)NCc2ccc(C(=O)N3CCNC(=O)C3)cc2)c1,-9.493,Cc1ccc(O)c(C(=O)NCc2ccc(C(=O)N3CCNC(=O)C3)cc2)c1
3970,NC(=O)C1CCCN(C(=O)c2cc[nH]n2)C1,-6.985,NC(=O)C1CCCN(C(=O)c2cc[nH]n2)C1
3971,CN1CCC(N2CCC(NC(=O)C3(Cc4ccccc4)CCC3)CC2)C1=O,-9.0,CN1CCC(N2CCC(NC(=O)C3(Cc4ccccc4)CCC3)CC2)C1=O
3972,Cc1cccc(CNC(=O)CN2CCn3c(nnc3C(F)F)C2)c1,-8.737,Cc1cccc(CNC(=O)CN2CCn3c(nnc3C(F)F)C2)c1
3973,CC(C)[C@H](CNC(=O)c1ccc(=O)[nH]n1)N(C)C,-6.458,CC(C)[C@H](CNC(=O)c1ccc(=O)[nH]n1)N(C)C
3974,CCOc1cccc(N2CCC(NC(=O)N(C)C(C)C)CC2)n1,-7.428,CCOc1cccc(N2CCC(NC(=O)N(C)C(C)C)CC2)n1
3975,C[C@H]1CC[C@@](C)(C(=O)N2CC3(CC3)C2)C1(C)C,-7.118,C[C@H]1CC[C@@](C)(C(=O)N2CC3(CC3)C2)C1(C)C
3976,O=C(N[C@H]1CCc2[nH]ncc2C1)N1CCC(c2ccncc2)CC1,-9.046,O=C(N[C@H]1CCc2[nH]ncc2C1)N1CCC(c2ccncc2)CC1
